epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,1119.86,0.48015,0.31863,0.79758,0.04118,0.0875,0.0092,0.00319,3.2312,6.14249,1.86757,0.0013664,0.0013664,0.0013664
98,1131.3,0.48233,0.32429,0.80369,0.04598,0.1,0.01493,0.00455,3.22166,6.07921,1.86706,0.0013598,0.0013598,0.0013598
99,1142.81,0.53001,0.33162,0.78844,0.04478,0.09375,0.01432,0.00429,3.22918,6.07668,1.87801,0.0013532,0.0013532,0.0013532
100,1154.22,0.46909,0.31747,0.79258,0.12523,0.0375,0.01403,0.00529,3.27342,6.06092,1.90564,0.0013466,0.0013466,0.0013466
101,1165.63,0.48596,0.32399,0.79423,0.11126,0.0375,0.01359,0.00537,3.27925,5.99559,1.91541,0.00134,0.00134,0.00134
102,1177.18,0.46616,0.30946,0.80049,0.15886,0.0375,0.01462,0.00533,3.25084,5.95137,1.91082,0.0013334,0.0013334,0.0013334
103,1188.56,0.49839,0.31606,0.78847,0.1614,0.0375,0.01361,0.00447,3.24784,5.9004,1.91521,0.0013268,0.0013268,0.0013268
104,1200.06,0.44954,0.30028,0.78961,0.15139,0.04375,0.01251,0.00348,3.24844,6.06914,1.85044,0.0013202,0.0013202,0.0013202
105,1211.53,0.44711,0.29916,0.78852,0.04878,0.0875,0.01138,0.00307,3.22542,6.21322,1.82087,0.0013136,0.0013136,0.0013136
106,1223.03,0.45619,0.29945,0.79173,0.04861,0.0875,0.01246,0.00327,3.2143,6.25402,1.81223,0.001307,0.001307,0.001307
107,1234.41,0.42453,0.29185,0.7896,0.04954,0.1,0.01421,0.00383,3.24801,6.20227,1.81382,0.0013004,0.0013004,0.0013004
108,1245.84,0.42271,0.28442,0.79442,0.17281,0.0375,0.01341,0.00375,3.28211,6.19141,1.8421,0.0012938,0.0012938,0.0012938
109,1257.39,0.40042,0.27631,0.79119,0.12136,0.0375,0.01442,0.00385,3.35377,6.12417,1.88414,0.0012872,0.0012872,0.0012872
110,1268.77,0.41873,0.28401,0.78592,0.13321,0.04375,0.01118,0.0035,3.38604,6.04746,1.89327,0.0012806,0.0012806,0.0012806
111,1280.27,0.44618,0.29833,0.78941,0.19622,0.05625,0.01861,0.00419,3.29231,6.15066,1.84408,0.001274,0.001274,0.001274
112,1291.73,0.45632,0.30038,0.7933,0.13979,0.0375,0.00984,0.00393,3.24811,6.16316,1.83077,0.0012674,0.0012674,0.0012674
113,1303.22,0.45355,0.30039,0.79802,0.17227,0.05,0.01766,0.00494,3.22884,6.13704,1.81393,0.0012608,0.0012608,0.0012608
114,1314.62,0.46163,0.2981,0.78249,0.13935,0.06875,0.01758,0.0053,3.26406,6.11969,1.82857,0.0012542,0.0012542,0.0012542
115,1326.04,0.44101,0.29267,0.78744,0.15445,0.04375,0.01793,0.00495,3.26814,6.1743,1.83661,0.0012476,0.0012476,0.0012476
116,1337.54,0.43427,0.288,0.79807,0.06623,0.125,0.01899,0.00549,3.24124,5.9996,1.82505,0.001241,0.001241,0.001241
117,1348.92,0.45131,0.29029,0.78301,0.17278,0.05625,0.02231,0.00569,3.20177,5.99758,1.8065,0.0012344,0.0012344,0.0012344
118,1360.52,0.40302,0.27368,0.77911,0.22528,0.0625,0.02487,0.0058,3.25217,6.00644,1.80261,0.0012278,0.0012278,0.0012278
119,1371.98,0.41949,0.27505,0.77898,0.22666,0.05,0.01863,0.00454,3.2102,6.31629,1.80743,0.0012212,0.0012212,0.0012212
120,1383.47,0.42137,0.26869,0.77132,0.16514,0.0375,0.013,0.00383,3.2365,6.51906,1.82892,0.0012146,0.0012146,0.0012146
121,1394.83,0.39376,0.26501,0.74616,0.24885,0.05591,0.01649,0.00439,3.22071,6.65243,1.85348,0.001208,0.001208,0.001208
122,1406.29,0.40555,0.26964,0.78101,0.2335,0.05625,0.01905,0.00498,3.2397,6.50715,1.85463,0.0012014,0.0012014,0.0012014
123,1417.77,0.418,0.27391,0.77477,0.18785,0.05625,0.0222,0.00607,3.25648,6.20978,1.84693,0.0011948,0.0011948,0.0011948
124,1429.16,0.43884,0.28971,0.79146,0.21663,0.0625,0.01805,0.00432,3.31672,6.23453,1.8439,0.0011882,0.0011882,0.0011882
125,1440.65,0.42565,0.27832,0.7786,0.16814,0.05,0.01243,0.00387,3.3111,6.29405,1.84416,0.0011816,0.0011816,0.0011816
126,1452.12,0.45294,0.29062,0.78331,0.09748,0.05625,0.01297,0.00383,3.2527,6.4981,1.79646,0.001175,0.001175,0.001175
127,1463.69,0.3996,0.25871,0.78237,0.20675,0.0375,0.01071,0.00431,3.24483,6.6012,1.84117,0.0011684,0.0011684,0.0011684
128,1475.08,0.42522,0.2737,0.78838,0.25389,0.0375,0.01127,0.0043,3.23628,6.49674,1.81569,0.0011618,0.0011618,0.0011618
129,1486.51,0.40092,0.26355,0.77444,0.15203,0.05,0.02235,0.00586,3.14626,6.28667,1.78973,0.0011552,0.0011552,0.0011552
130,1497.98,0.40368,0.26928,0.7808,0.30894,0.0625,0.02895,0.00693,3.1578,6.31363,1.8088,0.0011486,0.0011486,0.0011486
131,1509.37,0.41271,0.26735,0.77363,0.22977,0.05625,0.02085,0.00529,3.16704,6.3798,1.80817,0.001142,0.001142,0.001142
132,1520.87,0.39115,0.25336,0.75321,0.29674,0.04375,0.01695,0.00473,3.17491,6.54598,1.79848,0.0011354,0.0011354,0.0011354
133,1532.32,0.40492,0.25703,0.78428,0.19323,0.05,0.01631,0.00531,3.254,6.54649,1.80508,0.0011288,0.0011288,0.0011288
134,1543.82,0.36543,0.25238,0.76885,0.30803,0.05,0.01938,0.00518,3.2746,6.56037,1.81694,0.0011222,0.0011222,0.0011222
135,1555.2,0.36516,0.25266,0.77239,0.2344,0.05625,0.01928,0.00512,3.21917,6.50103,1.83976,0.0011156,0.0011156,0.0011156
136,1566.67,0.36967,0.2462,0.77145,0.17236,0.05,0.01521,0.00447,3.17313,6.32281,1.80295,0.001109,0.001109,0.001109
