epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,628.138,0.86603,0.50928,0.86995,0.05081,0.02139,0.00615,0.00096,3.27331,5.60169,1.92317,0.0016502,0.0016502,0.0016502
55,639.542,0.82403,0.48482,0.85618,0.07173,0.03209,0.00463,0.00095,3.28785,5.64501,1.93248,0.0016436,0.0016436,0.0016436
56,651.073,0.82812,0.48807,0.86337,0.09384,0.03209,0.00612,0.00146,3.2914,5.59638,1.89181,0.001637,0.001637,0.001637
57,662.575,0.76606,0.46583,0.85834,0.02585,0.08556,0.00536,0.00119,3.19323,5.71648,1.88581,0.0016304,0.0016304,0.0016304
58,674.102,0.7041,0.44367,0.84779,0.02532,0.07487,0.00447,0.00083,3.19827,5.7958,1.89011,0.0016238,0.0016238,0.0016238
59,685.511,0.747,0.43854,0.82836,0.02222,0.06417,0.00323,0.00068,3.1694,5.77384,1.90245,0.0016172,0.0016172,0.0016172
60,696.94,0.77277,0.45651,0.82362,0.08302,0.03743,0.00716,0.00126,3.22875,5.73943,1.91021,0.0016106,0.0016106,0.0016106
61,708.455,0.75379,0.45826,0.83455,0.07738,0.03209,0.00645,0.00121,3.22656,5.75605,1.90885,0.001604,0.001604,0.001604
62,719.874,0.68793,0.42862,0.83977,0.13193,0.02674,0.00862,0.00149,3.29109,5.8673,1.93681,0.0015974,0.0015974,0.0015974
63,731.409,0.6914,0.42349,0.82687,0.0265,0.08021,0.00649,0.00123,3.29871,6.00619,1.92928,0.0015908,0.0015908,0.0015908
64,742.904,0.69549,0.41767,0.82153,0.02931,0.09091,0.00497,0.00132,3.27702,5.91867,1.95243,0.0015842,0.0015842,0.0015842
65,754.43,0.68424,0.41425,0.821,0.03056,0.09626,0.0062,0.00153,3.21249,5.76864,1.91179,0.0015776,0.0015776,0.0015776
66,765.917,0.67353,0.41253,0.82319,0.04067,0.11765,0.00852,0.00196,3.24392,5.99895,1.91443,0.001571,0.001571,0.001571
67,777.36,0.70326,0.42304,0.82327,0.0343,0.1016,0.00622,0.00168,3.19475,6.08297,1.89351,0.0015644,0.0015644,0.0015644
68,788.87,0.64827,0.40294,0.81403,0.03636,0.10695,0.00508,0.00129,3.21494,6.09606,1.88401,0.0015578,0.0015578,0.0015578
69,800.268,0.61384,0.38681,0.80978,0.02978,0.1016,0.00501,0.00105,3.27067,6.08877,1.90301,0.0015512,0.0015512,0.0015512
70,811.805,0.60003,0.37647,0.81525,0.03355,0.1123,0.00584,0.00127,3.27867,6.07998,1.90127,0.0015446,0.0015446,0.0015446
71,823.285,0.6307,0.38651,0.80913,0.03407,0.09091,0.00526,0.0014,3.25379,6.20889,1.91597,0.001538,0.001538,0.001538
72,834.805,0.61558,0.37923,0.81227,0.03917,0.09091,0.00474,0.00146,3.32217,6.2545,1.94953,0.0015314,0.0015314,0.0015314
73,846.214,0.55392,0.34822,0.80302,0.03712,0.08556,0.00428,0.00106,3.345,6.2874,1.94293,0.0015248,0.0015248,0.0015248
74,857.665,0.57106,0.35019,0.80324,0.03509,0.08556,0.00521,0.00105,3.3266,6.2674,1.92185,0.0015182,0.0015182,0.0015182
75,869.157,0.54443,0.34502,0.81517,0.0289,0.08021,0.00455,0.00077,3.20964,6.29505,1.89687,0.0015116,0.0015116,0.0015116
76,880.568,0.53816,0.34264,0.80484,0.02873,0.08556,0.00413,0.00097,3.18144,6.13939,1.89893,0.001505,0.001505,0.001505
77,892.093,0.59529,0.3634,0.81065,0.02618,0.08021,0.00284,0.00074,3.17102,6.19042,1.90462,0.0014984,0.0014984,0.0014984
78,903.615,0.57217,0.34081,0.81103,0.0234,0.05882,0.00194,0.00059,3.34148,6.05472,1.97733,0.0014918,0.0014918,0.0014918
79,915.006,0.58495,0.35261,0.80832,0.02966,0.07487,0.00388,0.001,3.3652,6.13513,1.96492,0.0014852,0.0014852,0.0014852
80,926.525,0.54785,0.33664,0.79816,0.034,0.09091,0.00509,0.00127,3.28014,6.27487,1.92135,0.0014786,0.0014786,0.0014786
81,938.002,0.58985,0.33926,0.79619,0.03202,0.06952,0.00382,0.00103,3.26028,6.53807,1.90377,0.001472,0.001472,0.001472
82,949.512,0.56786,0.33525,0.79096,0.02907,0.05348,0.00325,0.00094,3.29921,6.65337,1.90218,0.0014654,0.0014654,0.0014654
83,960.906,0.52615,0.33228,0.80292,0.03245,0.05882,0.00315,0.00085,3.27215,6.63153,1.89136,0.0014588,0.0014588,0.0014588
84,972.336,0.512,0.32147,0.79598,0.02915,0.05348,0.00441,0.0012,3.21481,6.55157,1.87213,0.0014522,0.0014522,0.0014522
85,983.895,0.49193,0.31286,0.79634,0.0578,0.05348,0.00583,0.0016,3.19396,6.52187,1.88736,0.0014456,0.0014456,0.0014456
86,995.299,0.49579,0.31283,0.79974,0.03066,0.06952,0.00499,0.00155,3.17804,6.49229,1.89186,0.001439,0.001439,0.001439
87,1006.81,0.48328,0.30078,0.77941,0.02743,0.05882,0.00487,0.00143,3.23406,6.50491,1.91255,0.0014324,0.0014324,0.0014324
88,1018.29,0.51815,0.30789,0.76458,0.02254,0.04278,0.00323,0.00096,3.27189,6.51337,1.92024,0.0014258,0.0014258,0.0014258
89,1029.79,0.48279,0.29969,0.75175,0.0285,0.05882,0.00365,0.00109,3.31334,6.5087,1.90508,0.0014192,0.0014192,0.0014192
90,1041.31,0.52997,0.30994,0.79256,0.03037,0.06952,0.00498,0.00144,3.29349,6.41088,1.88979,0.0014126,0.0014126,0.0014126
91,1052.74,0.51901,0.30689,0.78727,0.03704,0.08021,0.00736,0.00228,3.25859,6.2568,1.8893,0.001406,0.001406,0.001406
92,1064.23,0.49762,0.30638,0.78749,0.03774,0.07487,0.00711,0.00231,3.2853,6.33999,1.89042,0.0013994,0.0013994,0.0013994
93,1075.62,0.48392,0.29413,0.77813,0.03581,0.06952,0.00678,0.00213,3.27329,6.39031,1.87974,0.0013928,0.0013928,0.0013928
94,1087.14,0.55775,0.31275,0.76055,0.04103,0.08556,0.00869,0.0024,3.29258,6.35782,1.89696,0.0013862,0.0013862,0.0013862
95,1098.59,0.53568,0.31191,0.7827,0.07506,0.03209,0.00983,0.00229,3.30829,6.34969,1.91162,0.0013796,0.0013796,0.0013796
96,1110.12,0.47071,0.28703,0.78875,0.06211,0.05882,0.01006,0.00244,3.30636,6.36699,1.90749,0.001373,0.001373,0.001373
97,1121.52,0.50666,0.30108,0.78766,0.0321,0.06952,0.00749,0.00216,3.36521,6.48454,1.94294,0.0013664,0.0013664,0.0013664
98,1132.99,0.50774,0.30103,0.77907,0.03958,0.08021,0.00697,0.0019,3.43576,6.62106,1.97223,0.0013598,0.0013598,0.0013598
99,1144.52,0.47585,0.28871,0.77771,0.03939,0.06952,0.00641,0.00162,3.42848,6.62262,1.96999,0.0013532,0.0013532,0.0013532
100,1155.92,0.43799,0.27144,0.77366,0.04422,0.06952,0.00542,0.00136,3.43225,6.70781,1.97928,0.0013466,0.0013466,0.0013466
101,1167.36,0.4572,0.27751,0.77341,0.03438,0.05882,0.00414,0.001,3.46875,6.7006,1.99433,0.00134,0.00134,0.00134
102,1178.92,0.44982,0.28015,0.77616,0.03478,0.06417,0.00401,0.00105,3.41387,6.58352,1.97654,0.0013334,0.0013334,0.0013334
103,1190.32,0.45234,0.28058,0.78425,0.04012,0.06952,0.00459,0.00124,3.32972,6.50332,1.91708,0.0013268,0.0013268,0.0013268
104,1201.68,0.45011,0.2781,0.77325,0.03354,0.05882,0.00449,0.0012,3.29166,6.52826,1.90483,0.0013202,0.0013202,0.0013202
105,1213.18,0.42572,0.26842,0.77663,0.03867,0.07487,0.00628,0.00168,3.3687,6.53539,1.93426,0.0013136,0.0013136,0.0013136
106,1224.59,0.43901,0.26915,0.78529,0.03109,0.06417,0.00514,0.00142,3.38576,6.56875,1.92577,0.001307,0.001307,0.001307
107,1236.12,0.44114,0.26788,0.77334,0.0325,0.06952,0.00501,0.00148,3.38407,6.5885,1.93107,0.0013004,0.0013004,0.0013004
108,1247.6,0.41423,0.26531,0.76065,0.03503,0.05882,0.00356,0.00098,3.38616,6.72407,1.91937,0.0012938,0.0012938,0.0012938
109,1259.12,0.43449,0.26247,0.7717,0.03716,0.05882,0.0027,0.00069,3.38659,6.77899,1.91245,0.0012872,0.0012872,0.0012872
110,1270.52,0.4211,0.25747,0.77457,0.03607,0.05882,0.00439,0.0011,3.32564,6.76629,1.9076,0.0012806,0.0012806,0.0012806
111,1281.97,0.43025,0.26522,0.78424,0.03683,0.06952,0.00459,0.00115,3.30687,6.69983,1.90393,0.001274,0.001274,0.001274
112,1293.49,0.39715,0.25074,0.78557,0.03438,0.06417,0.00472,0.00114,3.29331,6.68932,1.89216,0.0012674,0.0012674,0.0012674
113,1304.89,0.39004,0.24428,0.77045,0.03448,0.06417,0.00489,0.00126,3.30739,6.71042,1.90516,0.0012608,0.0012608,0.0012608
