epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,220.158,2.55827,2.90019,1.62691,0.18566,0.125,0.05103,0.01543,3.28201,3.41432,1.85427,0.0018812,0.0018812,0.0018812
20,231.362,2.25246,2.65257,1.38356,0.17747,0.13851,0.05113,0.01348,3.32527,3.58008,1.94842,0.0018746,0.0018746,0.0018746
21,242.631,2.35858,2.57965,1.46774,0.16261,0.11824,0.04702,0.01189,3.34098,3.73619,1.96967,0.001868,0.001868,0.001868
22,253.838,2.38516,2.54288,1.53844,0.13804,0.125,0.03958,0.01204,3.33894,3.9474,2.08802,0.0018614,0.0018614,0.0018614
23,265.071,2.31873,2.32894,1.42691,0.14021,0.11824,0.04386,0.01309,3.41071,3.86448,2.10758,0.0018548,0.0018548,0.0018548
24,276.404,2.29905,2.51243,1.46317,0.18208,0.12162,0.05712,0.01527,3.29006,3.52996,1.94582,0.0018482,0.0018482,0.0018482
25,287.709,2.25423,2.23357,1.42227,0.16383,0.17905,0.06913,0.01898,3.22972,3.41025,1.88808,0.0018416,0.0018416,0.0018416
26,299.175,2.15489,2.20953,1.41081,0.15653,0.18581,0.07206,0.01989,3.18994,3.31636,1.84449,0.001835,0.001835,0.001835
27,310.608,2.15971,2.27262,1.47538,0.15523,0.14189,0.05406,0.01905,3.20989,3.28955,1.91368,0.0018284,0.0018284,0.0018284
28,321.886,2.01707,2.07168,1.36634,0.13548,0.16216,0.06407,0.02166,3.22983,3.45978,1.93226,0.0018218,0.0018218,0.0018218
29,333.387,2.02806,2.09179,1.31943,0.176,0.09122,0.05375,0.01598,3.2274,3.80173,1.95702,0.0018152,0.0018152,0.0018152
30,344.678,2.05249,2.01768,1.30043,0.15498,0.0948,0.04873,0.01624,3.12336,3.79121,1.95421,0.0018086,0.0018086,0.0018086
31,356.084,1.98719,1.96974,1.34747,0.18208,0.11824,0.05753,0.02137,3.1577,3.6915,2.0186,0.001802,0.001802,0.001802
32,367.295,1.96175,1.84435,1.36204,0.15072,0.11824,0.05364,0.01788,3.20177,3.86459,1.96805,0.0017954,0.0017954,0.0017954
33,378.617,1.9096,1.79766,1.27348,0.09765,0.14865,0.04294,0.011,3.27841,3.8367,1.95613,0.0017888,0.0017888,0.0017888
34,389.83,1.84728,1.76233,1.26259,0.08962,0.10473,0.0337,0.00817,3.35352,4.05839,1.98277,0.0017822,0.0017822,0.0017822
35,401.129,1.91631,1.637,1.27992,0.14213,0.12162,0.04434,0.01328,3.32819,3.99348,1.94118,0.0017756,0.0017756,0.0017756
36,412.347,1.77269,1.56023,1.27797,0.1558,0.10473,0.04498,0.01255,3.26567,3.90194,1.91325,0.001769,0.001769,0.001769
37,423.683,1.75165,1.54145,1.21494,0.12236,0.09459,0.03744,0.00973,3.30353,3.92475,1.93928,0.0017624,0.0017624,0.0017624
38,435.016,1.8121,1.5575,1.21672,0.12118,0.10811,0.03691,0.01196,3.26892,4.10594,1.98054,0.0017558,0.0017558,0.0017558
39,446.231,1.61285,1.44866,1.1789,0.12138,0.125,0.04274,0.0124,3.27619,4.12634,2.00162,0.0017492,0.0017492,0.0017492
40,457.621,1.63456,1.43441,1.19964,0.13707,0.10473,0.04054,0.01245,3.28842,4.18757,1.94758,0.0017426,0.0017426,0.0017426
41,468.838,1.52174,1.34259,1.18453,0.21224,0.10135,0.05526,0.01672,3.15025,3.97442,1.86057,0.001736,0.001736,0.001736
42,480.117,1.50882,1.31112,1.17345,0.1486,0.13176,0.0443,0.01289,3.22748,4.12346,1.90802,0.0017294,0.0017294,0.0017294
43,491.328,1.56233,1.28462,1.14698,0.15249,0.07477,0.02702,0.00785,3.45099,4.58061,2.00205,0.0017228,0.0017228,0.0017228
44,502.579,1.48671,1.33346,1.16927,0.12456,0.11149,0.03632,0.00956,3.35511,4.29628,2.06079,0.0017162,0.0017162,0.0017162
45,513.912,1.46447,1.23129,1.13565,0.1074,0.06419,0.03023,0.00889,3.37873,4.52743,2.06195,0.0017096,0.0017096,0.0017096
46,525.121,1.49547,1.23015,1.16441,0.09632,0.08108,0.0245,0.00737,3.29982,4.5585,2.01575,0.001703,0.001703,0.001703
47,536.443,1.42071,1.15949,1.14707,0.11432,0.08108,0.02351,0.00746,3.30917,4.53155,2.00292,0.0016964,0.0016964,0.0016964
48,547.661,1.38446,1.05559,1.08079,0.09486,0.05405,0.02288,0.00695,3.32974,4.63087,2.00204,0.0016898,0.0016898,0.0016898
49,558.988,1.38338,1.11354,1.08783,0.10563,0.0777,0.02808,0.00813,3.29903,4.42153,1.98862,0.0016832,0.0016832,0.0016832
50,570.2,1.39605,1.11256,1.13365,0.11756,0.06757,0.02529,0.00641,3.27968,4.72307,1.98199,0.0016766,0.0016766,0.0016766
51,581.487,1.34038,1.00948,1.06416,0.13652,0.04054,0.01989,0.00597,3.36951,5.02963,2.00781,0.00167,0.00167,0.00167
52,592.693,1.29202,1.01747,1.06188,0.09694,0.08108,0.02718,0.00779,3.51592,4.54305,2.03545,0.0016634,0.0016634,0.0016634
53,603.954,1.25245,0.92626,1.02892,0.13503,0.10811,0.03804,0.01095,3.4803,4.35791,1.98464,0.0016568,0.0016568,0.0016568
54,615.3,1.28966,0.9943,1.07816,0.14466,0.08108,0.03598,0.0101,3.42237,4.56787,1.97912,0.0016502,0.0016502,0.0016502
55,626.455,1.22387,0.99445,1.07425,0.13383,0.07432,0.03358,0.00963,3.37464,4.64445,1.94635,0.0016436,0.0016436,0.0016436
56,637.784,1.11733,0.88211,1.00077,0.09313,0.06419,0.02797,0.00814,3.43841,4.80327,1.99099,0.001637,0.001637,0.001637
57,649.129,1.1212,0.90324,1.0422,0.09118,0.03716,0.01357,0.00445,3.47612,5.17079,2.02551,0.0016304,0.0016304,0.0016304
58,660.424,1.09448,0.88613,0.9872,0.11019,0.05405,0.01687,0.00489,3.51916,5.02746,2.03556,0.0016238,0.0016238,0.0016238
59,671.658,1.06301,0.80086,0.99573,0.11486,0.07432,0.03517,0.0094,3.52596,4.73484,2.05653,0.0016172,0.0016172,0.0016172
60,682.962,1.02687,0.81533,1.01571,0.11847,0.05405,0.03428,0.0104,3.38889,4.83556,1.95606,0.0016106,0.0016106,0.0016106
61,694.187,1.03898,0.77034,1.00611,0.14604,0.05405,0.02507,0.00793,3.35096,4.89705,1.92214,0.001604,0.001604,0.001604
62,705.529,0.99023,0.70375,0.96174,0.14598,0.07095,0.02951,0.01148,3.4453,4.94527,1.93797,0.0015974,0.0015974,0.0015974
63,716.86,1.04545,0.741,0.98945,0.13871,0.06757,0.02676,0.01056,3.48975,4.95937,1.95604,0.0015908,0.0015908,0.0015908
64,728.067,0.99922,0.68422,0.95994,0.14957,0.06081,0.02326,0.00866,3.47905,5.035,2.00848,0.0015842,0.0015842,0.0015842
65,739.398,1.00333,0.69529,0.97078,0.1239,0.05068,0.02979,0.0098,3.59906,5.0264,2.06252,0.0015776,0.0015776,0.0015776
66,750.598,0.98636,0.67688,0.96469,0.10625,0.0478,0.02916,0.00935,3.56762,5.16253,2.05514,0.001571,0.001571,0.001571
67,761.886,1.00948,0.67155,0.96116,0.10892,0.04997,0.01776,0.00668,3.54817,5.48317,2.05399,0.0015644,0.0015644,0.0015644
68,773.225,0.97895,0.66461,0.98357,0.0814,0.0473,0.02164,0.00719,3.56406,5.39488,2.04546,0.0015578,0.0015578,0.0015578
69,784.519,0.93186,0.63667,0.93559,0.10067,0.04392,0.02268,0.00796,3.63599,5.3412,2.06191,0.0015512,0.0015512,0.0015512
70,795.853,0.89253,0.62522,0.93577,0.12934,0.07095,0.02824,0.00854,3.58376,4.95841,2.06684,0.0015446,0.0015446,0.0015446
71,807.081,0.91477,0.63133,0.93055,0.1074,0.06081,0.02547,0.00814,3.59544,4.98709,2.10247,0.001538,0.001538,0.001538
72,818.405,0.85537,0.58904,0.92191,0.20901,0.03041,0.0227,0.00866,3.56995,5.1001,2.17402,0.0015314,0.0015314,0.0015314
73,829.731,0.85874,0.57447,0.91189,0.08866,0.05405,0.03455,0.0134,3.49811,5.05529,2.11187,0.0015248,0.0015248,0.0015248
74,841.025,0.82095,0.59187,0.92606,0.11084,0.05743,0.03105,0.00994,3.57241,5.1979,2.1058,0.0015182,0.0015182,0.0015182
75,852.245,0.86237,0.56802,0.91649,0.11843,0.05743,0.02318,0.00774,3.57614,5.36717,2.13745,0.0015116,0.0015116,0.0015116
76,863.484,0.84941,0.60281,0.94065,0.10014,0.07432,0.02554,0.00746,3.51021,5.17297,2.16787,0.001505,0.001505,0.001505
77,874.815,0.83419,0.58799,0.91673,0.10694,0.07432,0.02807,0.00758,3.51819,5.21246,2.13671,0.0014984,0.0014984,0.0014984
78,886.027,0.82618,0.57418,0.91146,0.11362,0.04115,0.014,0.00427,3.51865,5.65096,2.13874,0.0014918,0.0014918,0.0014918
79,897.334,0.85347,0.58968,0.90972,0.19726,0.05068,0.02195,0.00613,3.48917,5.66926,2.13139,0.0014852,0.0014852,0.0014852
80,908.557,0.80135,0.54276,0.89856,0.17389,0.05743,0.03044,0.01035,3.43885,5.79997,2.09779,0.0014786,0.0014786,0.0014786
81,919.834,0.75863,0.52302,0.8946,0.11748,0.06081,0.02053,0.00554,3.34779,5.78371,2.01717,0.001472,0.001472,0.001472
82,931.038,0.72548,0.50928,0.89301,0.13117,0.05405,0.02082,0.00576,3.38314,5.67409,2.03307,0.0014654,0.0014654,0.0014654
83,942.289,0.73443,0.49841,0.89941,0.1156,0.06081,0.02718,0.00693,3.4718,5.28282,2.05526,0.0014588,0.0014588,0.0014588
84,953.635,0.85767,0.52606,0.89536,0.15991,0.05405,0.03196,0.00986,3.54744,5.2393,2.06058,0.0014522,0.0014522,0.0014522
85,964.844,0.72349,0.47653,0.87116,0.17138,0.06081,0.03166,0.00948,3.55165,5.32347,2.07395,0.0014456,0.0014456,0.0014456
86,976.167,0.70099,0.47849,0.89404,0.16471,0.06419,0.02738,0.00877,3.54749,5.57487,2.1321,0.001439,0.001439,0.001439
87,987.444,0.68614,0.45488,0.86654,0.13645,0.06419,0.02596,0.00879,3.55839,5.50878,2.14186,0.0014324,0.0014324,0.0014324
88,998.743,0.67628,0.45391,0.87886,0.13679,0.06081,0.02355,0.00879,3.57439,5.52699,2.17895,0.0014258,0.0014258,0.0014258
89,1010.08,0.67935,0.44996,0.87585,0.16898,0.05702,0.0226,0.00759,3.63717,5.67599,2.15925,0.0014192,0.0014192,0.0014192
90,1021.41,0.69602,0.44003,0.8571,0.17815,0.06081,0.02501,0.00751,3.60054,5.73493,2.13936,0.0014126,0.0014126,0.0014126
91,1032.74,0.6578,0.4276,0.84885,0.16194,0.05743,0.02875,0.00883,3.56366,5.75634,2.10758,0.001406,0.001406,0.001406
92,1044.09,0.6585,0.43204,0.8754,0.18258,0.05068,0.02607,0.00928,3.61009,5.8355,2.12859,0.0013994,0.0013994,0.0013994
93,1055.43,0.61629,0.39879,0.84884,0.18069,0.0473,0.02352,0.00804,3.60306,5.89779,2.13638,0.0013928,0.0013928,0.0013928
94,1066.76,0.6609,0.41947,0.8564,0.16561,0.05068,0.02136,0.00631,3.58684,5.87418,2.13707,0.0013862,0.0013862,0.0013862
95,1078.05,0.63362,0.41675,0.84195,0.15816,0.06081,0.0214,0.00588,3.61448,5.80764,2.15198,0.0013796,0.0013796,0.0013796
96,1089.24,0.63754,0.41638,0.86821,0.15013,0.06757,0.02428,0.00673,3.61134,5.62875,2.14889,0.001373,0.001373,0.001373
97,1100.49,0.62573,0.40873,0.86741,0.14896,0.05068,0.02398,0.00825,3.59641,5.7594,2.1661,0.0013664,0.0013664,0.0013664
98,1111.83,0.60751,0.40015,0.85002,0.15846,0.05743,0.02679,0.00915,3.58273,5.695,2.16308,0.0013598,0.0013598,0.0013598
99,1123.05,0.6021,0.39028,0.82671,0.12571,0.06121,0.02151,0.00726,3.52088,5.89036,2.13789,0.0013532,0.0013532,0.0013532
100,1134.39,0.61501,0.40781,0.86594,0.12125,0.05743,0.02158,0.00746,3.50374,5.86096,2.12192,0.0013466,0.0013466,0.0013466
101,1145.74,0.58345,0.38985,0.84441,0.13117,0.06757,0.02656,0.00848,3.44848,5.69081,2.08925,0.00134,0.00134,0.00134
102,1157.04,0.56765,0.36978,0.84445,0.14064,0.06081,0.0255,0.00856,3.44941,5.7956,2.07939,0.0013334,0.0013334,0.0013334
103,1168.26,0.57775,0.38401,0.83987,0.13673,0.06081,0.02307,0.00795,3.45793,5.83559,2.10006,0.0013268,0.0013268,0.0013268
104,1179.54,0.54396,0.3691,0.84465,0.10377,0.05068,0.01866,0.0069,3.4975,5.79729,2.12832,0.0013202,0.0013202,0.0013202
105,1190.86,0.54373,0.35658,0.8269,0.07598,0.05405,0.02003,0.00636,3.50502,5.76954,2.13835,0.0013136,0.0013136,0.0013136
106,1202.1,0.56378,0.3724,0.84828,0.06941,0.05405,0.02323,0.00763,3.52766,5.59473,2.16834,0.001307,0.001307,0.001307
107,1213.42,0.54791,0.35614,0.82454,0.11371,0.06757,0.02507,0.00774,3.48553,5.55572,2.13867,0.0013004,0.0013004,0.0013004
108,1224.63,0.55514,0.36863,0.81682,0.05277,0.13514,0.02408,0.00784,3.4371,5.79394,2.11708,0.0012938,0.0012938,0.0012938
109,1235.93,0.57549,0.35629,0.82684,0.05313,0.13176,0.02106,0.00725,3.46973,5.94382,2.13089,0.0012872,0.0012872,0.0012872
110,1247.15,0.54679,0.35151,0.82547,0.04605,0.11824,0.02391,0.00834,3.55166,6.0406,2.1817,0.0012806,0.0012806,0.0012806
111,1258.49,0.50572,0.33924,0.80382,0.07469,0.08446,0.02162,0.00823,3.57683,6.07518,2.21771,0.001274,0.001274,0.001274
112,1269.88,0.54469,0.34656,0.8371,0.0463,0.11824,0.01882,0.00617,3.60197,6.10748,2.20315,0.0012674,0.0012674,0.0012674
113,1281.09,0.51539,0.34126,0.82649,0.05628,0.13176,0.01917,0.00592,3.53556,5.90618,2.16589,0.0012608,0.0012608,0.0012608
114,1292.4,0.53189,0.34277,0.83056,0.05911,0.12162,0.02174,0.00682,3.5344,5.88307,2.16629,0.0012542,0.0012542,0.0012542
115,1303.64,0.56572,0.37,0.83516,0.05489,0.10811,0.01812,0.0063,3.59153,5.99836,2.16766,0.0012476,0.0012476,0.0012476
116,1314.93,0.52986,0.34232,0.82797,0.04545,0.10811,0.01366,0.00361,3.5859,6.03947,2.19336,0.001241,0.001241,0.001241
117,1326.14,0.51818,0.34546,0.83011,0.04064,0.09459,0.01276,0.00353,3.59087,6.06883,2.18666,0.0012344,0.0012344,0.0012344
118,1337.4,0.53467,0.34534,0.82664,0.08656,0.06019,0.01934,0.00572,3.53282,6.02711,2.1685,0.0012278,0.0012278,0.0012278
119,1348.74,0.53434,0.34072,0.83083,0.05356,0.08784,0.0186,0.0062,3.57308,6.01586,2.22186,0.0012212,0.0012212,0.0012212
120,1359.94,0.48093,0.31459,0.82139,0.04433,0.09122,0.02001,0.00685,3.58521,6.07651,2.19686,0.0012146,0.0012146,0.0012146
121,1371.28,0.49628,0.33059,0.82506,0.10289,0.07095,0.01985,0.00672,3.63178,6.18704,2.21182,0.001208,0.001208,0.001208
122,1382.49,0.49223,0.32764,0.80606,0.08773,0.08108,0.01846,0.00589,3.60915,6.12727,2.20905,0.0012014,0.0012014,0.0012014
123,1393.83,0.5041,0.32609,0.82889,0.05556,0.11149,0.02375,0.00832,3.49517,5.95365,2.12796,0.0011948,0.0011948,0.0011948
124,1405.06,0.55154,0.34881,0.84969,0.05498,0.10135,0.02096,0.00662,3.49219,6.02556,2.16133,0.0011882,0.0011882,0.0011882
125,1416.32,0.49277,0.32412,0.81454,0.05212,0.09122,0.01803,0.00586,3.46005,6.12624,2.17339,0.0011816,0.0011816,0.0011816
126,1427.65,0.5042,0.32783,0.80268,0.13367,0.0473,0.01542,0.00439,3.52899,6.21345,2.2791,0.001175,0.001175,0.001175
127,1438.89,0.51649,0.32523,0.81359,0.12674,0.05405,0.01926,0.00485,3.55475,6.16092,2.28416,0.0011684,0.0011684,0.0011684
128,1450.23,0.53538,0.33619,0.80961,0.13685,0.05405,0.01614,0.00474,3.56521,6.15693,2.21607,0.0011618,0.0011618,0.0011618
