epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,489.999,1.13455,0.78144,0.94474,0.10257,0.07407,0.0212,0.00554,3.43531,4.79598,1.88921,0.0017228,0.0017228,0.0017228
44,501.23,1.15167,0.78842,0.96096,0.07943,0.04444,0.01265,0.00349,3.47874,5.09888,1.92,0.0017162,0.0017162,0.0017162
45,512.457,1.05362,0.70283,0.92492,0.10049,0.05185,0.01286,0.00315,3.42733,5.15052,1.89426,0.0017096,0.0017096,0.0017096
46,523.677,1.1159,0.73341,0.95743,0.10754,0.05926,0.01527,0.00369,3.32862,5.25555,1.80465,0.001703,0.001703,0.001703
47,534.92,1.09428,0.70876,0.95684,0.12305,0.05926,0.01166,0.00238,3.35736,5.30932,1.83758,0.0016964,0.0016964,0.0016964
48,546.329,1.06438,0.68358,0.93034,0.13593,0.06667,0.01104,0.00289,3.50631,5.17498,1.95042,0.0016898,0.0016898,0.0016898
49,557.638,1.02833,0.65782,0.94458,0.18135,0.04444,0.01303,0.00412,3.39468,5.13135,1.88956,0.0016832,0.0016832,0.0016832
50,568.959,1.02549,0.64901,0.92847,0.18602,0.04444,0.01401,0.00458,3.4174,5.42237,1.89814,0.0016766,0.0016766,0.0016766
51,580.26,0.96252,0.61761,0.90552,0.07028,0.04444,0.01424,0.00426,3.44701,5.49233,1.93045,0.00167,0.00167,0.00167
52,591.457,0.92469,0.60403,0.9065,0.20162,0.03704,0.02137,0.00584,3.54072,5.30298,1.95482,0.0016634,0.0016634,0.0016634
53,602.699,0.95917,0.59251,0.88406,0.15167,0.02963,0.02217,0.00574,3.52837,5.30041,1.94999,0.0016568,0.0016568,0.0016568
54,613.978,0.91679,0.58602,0.90327,0.09795,0.04444,0.01514,0.00417,3.39936,5.57029,1.87478,0.0016502,0.0016502,0.0016502
55,625.326,0.92286,0.57598,0.88998,0.16525,0.05185,0.01872,0.0058,3.35695,5.52459,1.85647,0.0016436,0.0016436,0.0016436
56,636.684,0.89012,0.54501,0.87397,0.22267,0.05926,0.01969,0.00613,3.41393,5.57527,1.88573,0.001637,0.001637,0.001637
57,647.971,0.84266,0.52718,0.88565,0.24427,0.04444,0.01758,0.00513,3.45503,5.70185,1.88287,0.0016304,0.0016304,0.0016304
58,659.288,0.85638,0.51378,0.86881,0.35137,0.04444,0.0218,0.00627,3.3783,5.67074,1.87459,0.0016238,0.0016238,0.0016238
59,670.626,0.80981,0.49354,0.85784,0.28051,0.03704,0.01279,0.00348,3.42629,5.87586,1.87582,0.0016172,0.0016172,0.0016172
60,681.906,0.85158,0.51116,0.87345,0.17715,0.03704,0.00942,0.00388,3.36786,6.11881,1.84036,0.0016106,0.0016106,0.0016106
61,693.118,0.81465,0.49344,0.86673,0.13777,0.03704,0.00829,0.00287,3.43692,6.08052,1.87676,0.001604,0.001604,0.001604
62,704.29,0.82134,0.49494,0.86796,0.10375,0.05185,0.01232,0.00258,3.45253,5.82277,1.86857,0.0015974,0.0015974,0.0015974
63,715.607,0.79397,0.47819,0.86728,0.09475,0.04444,0.01296,0.00278,3.49258,5.77918,1.90168,0.0015908,0.0015908,0.0015908
64,726.858,0.78019,0.46195,0.85519,0.10596,0.04444,0.01484,0.00315,3.52143,5.71676,1.94209,0.0015842,0.0015842,0.0015842
65,738.143,0.7577,0.46541,0.86007,0.10588,0.05185,0.01357,0.0036,3.50993,5.68351,1.95818,0.0015776,0.0015776,0.0015776
66,749.358,0.71561,0.44289,0.84432,0.17676,0.04444,0.01142,0.00302,3.54208,5.69296,1.95458,0.001571,0.001571,0.001571
67,760.626,0.69724,0.43394,0.84497,0.1221,0.04444,0.00809,0.00268,3.54794,5.94096,1.95837,0.0015644,0.0015644,0.0015644
68,771.87,0.67238,0.4209,0.83527,0.12336,0.04444,0.0137,0.0035,3.49613,6.08562,1.95472,0.0015578,0.0015578,0.0015578
69,783.185,0.67761,0.42297,0.84264,0.13245,0.04444,0.01554,0.00405,3.47975,6.03168,1.90818,0.0015512,0.0015512,0.0015512
70,794.47,0.63355,0.40718,0.83129,0.19037,0.04444,0.02121,0.00597,3.40755,5.89199,1.86489,0.0015446,0.0015446,0.0015446
71,805.756,0.63358,0.39597,0.83995,0.16709,0.04444,0.02006,0.00627,3.44389,5.90353,1.88788,0.001538,0.001538,0.001538
72,817.131,0.63715,0.40574,0.84323,0.12813,0.05926,0.01747,0.00545,3.42879,6.03107,1.90728,0.0015314,0.0015314,0.0015314
73,828.368,0.59516,0.37823,0.82624,0.17346,0.05926,0.03101,0.0068,3.44608,6.0025,1.92739,0.0015248,0.0015248,0.0015248
74,839.758,0.63342,0.38736,0.81534,0.19384,0.05926,0.02415,0.005,3.47522,6.07698,1.95596,0.0015182,0.0015182,0.0015182
75,850.898,0.6402,0.38919,0.82778,0.24265,0.06667,0.03595,0.0081,3.47372,5.95823,1.96659,0.0015116,0.0015116,0.0015116
76,862.115,0.62642,0.37953,0.83064,0.16784,0.07407,0.04187,0.01011,3.50584,5.89046,1.98052,0.001505,0.001505,0.001505
77,873.411,0.60229,0.37427,0.81827,0.23364,0.06667,0.03353,0.0076,3.49571,5.96556,1.9542,0.0014984,0.0014984,0.0014984
78,884.691,0.61447,0.37117,0.81386,0.18424,0.05926,0.03274,0.00694,3.47402,6.22142,1.92642,0.0014918,0.0014918,0.0014918
79,896.002,0.56619,0.35375,0.81433,0.25627,0.05185,0.02832,0.00652,3.4896,6.27484,1.95797,0.0014852,0.0014852,0.0014852
80,907.304,0.59067,0.36066,0.82073,0.30512,0.05926,0.0284,0.0058,3.56888,6.28562,1.96423,0.0014786,0.0014786,0.0014786
81,918.574,0.60664,0.36124,0.82767,0.24232,0.05926,0.02208,0.00437,3.52756,6.16277,1.97159,0.001472,0.001472,0.001472
82,929.922,0.58068,0.35932,0.80991,0.15823,0.05185,0.0224,0.00478,3.54619,6.19926,1.98124,0.0014654,0.0014654,0.0014654
83,941.165,0.59229,0.35301,0.81177,0.17697,0.05185,0.01489,0.0035,3.51093,6.33929,1.94184,0.0014588,0.0014588,0.0014588
84,952.458,0.57465,0.34942,0.808,0.16174,0.05926,0.01696,0.00448,3.51781,6.33275,1.94148,0.0014522,0.0014522,0.0014522
85,963.734,0.54615,0.34276,0.80888,0.18245,0.05926,0.01884,0.00565,3.50898,6.27189,1.93227,0.0014456,0.0014456,0.0014456
86,975.053,0.5346,0.33662,0.81403,0.23056,0.05185,0.02225,0.00508,3.51675,6.10767,1.9368,0.001439,0.001439,0.001439
87,986.528,0.53903,0.34224,0.81031,0.23554,0.05185,0.02095,0.00524,3.56887,6.16318,1.96593,0.0014324,0.0014324,0.0014324
88,997.943,0.56361,0.34308,0.81296,0.20334,0.04444,0.01511,0.00402,3.59273,6.20008,2.00226,0.0014258,0.0014258,0.0014258
89,1009.21,0.54114,0.33262,0.81189,0.34269,0.04444,0.01894,0.00385,3.57431,6.28966,1.99487,0.0014192,0.0014192,0.0014192
