epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,713.296,0.5975,0.41119,0.82104,0.03161,0.08446,0.00632,0.00154,3.67962,5.6556,2.18447,0.0015908,0.0015908,0.0015908
64,724.531,0.60039,0.3968,0.8144,0.03157,0.08446,0.00632,0.00149,3.70377,5.76846,2.1849,0.0015842,0.0015842,0.0015842
65,735.769,0.58141,0.39348,0.8164,0.0355,0.09797,0.01251,0.00212,3.74576,5.87688,2.20325,0.0015776,0.0015776,0.0015776
66,747.141,0.57678,0.38247,0.81293,0.03448,0.09122,0.01222,0.00214,3.72635,5.82881,2.21403,0.001571,0.001571,0.001571
67,758.321,0.56547,0.3744,0.79947,0.05286,0.125,0.01309,0.00302,3.6485,5.79016,2.19064,0.0015644,0.0015644,0.0015644
68,769.61,0.54734,0.36955,0.81702,0.04949,0.11486,0.01005,0.00234,3.6827,5.87164,2.18065,0.0015578,0.0015578,0.0015578
69,780.789,0.55418,0.36042,0.79681,0.04735,0.11149,0.00978,0.0022,3.72806,5.91086,2.20195,0.0015512,0.0015512,0.0015512
70,792.037,0.52912,0.34756,0.80331,0.04593,0.10473,0.00867,0.00227,3.67367,5.95901,2.16233,0.0015446,0.0015446,0.0015446
71,803.319,0.54887,0.35793,0.80119,0.04928,0.10473,0.00808,0.00213,3.62313,6.00075,2.14135,0.001538,0.001538,0.001538
72,814.622,0.53375,0.34422,0.80638,0.0463,0.10135,0.00826,0.00195,3.57912,5.99607,2.10136,0.0015314,0.0015314,0.0015314
73,825.914,0.53263,0.34287,0.78934,0.03989,0.09797,0.00929,0.00227,3.6205,5.93243,2.11421,0.0015248,0.0015248,0.0015248
74,837.103,0.5143,0.33639,0.79744,0.03732,0.09797,0.01089,0.00252,3.61546,5.8044,2.11435,0.0015182,0.0015182,0.0015182
75,848.374,0.55308,0.35302,0.79436,0.04506,0.10473,0.01479,0.00419,3.56309,5.73999,2.0431,0.0015116,0.0015116,0.0015116
76,859.541,0.50204,0.34108,0.81274,0.04849,0.09797,0.01311,0.00326,3.62291,5.96374,2.09452,0.001505,0.001505,0.001505
77,870.798,0.51005,0.33582,0.79757,0.04786,0.09459,0.01296,0.00278,3.60744,6.07375,2.09233,0.0014984,0.0014984,0.0014984
78,881.974,0.51139,0.32788,0.7925,0.04906,0.08784,0.013,0.0027,3.59502,6.17616,2.08841,0.0014918,0.0014918,0.0014918
79,893.183,0.51667,0.32246,0.78513,0.0514,0.07432,0.01228,0.00263,3.59942,6.19854,2.11076,0.0014852,0.0014852,0.0014852
80,904.587,0.49263,0.31303,0.79281,0.04936,0.0777,0.01137,0.00258,3.56973,6.16997,2.1204,0.0014786,0.0014786,0.0014786
81,915.771,0.50502,0.31784,0.79227,0.04278,0.08108,0.00801,0.00165,3.57818,6.16116,2.14216,0.001472,0.001472,0.001472
82,927.05,0.4647,0.30401,0.79058,0.04151,0.07432,0.00761,0.00195,3.57179,6.1884,2.14812,0.0014654,0.0014654,0.0014654
83,938.298,0.45768,0.31142,0.79579,0.04475,0.0777,0.01018,0.00227,3.61637,6.17204,2.14962,0.0014588,0.0014588,0.0014588
84,949.56,0.55784,0.33081,0.78453,0.03716,0.07432,0.00841,0.00181,3.59055,6.11835,2.13286,0.0014522,0.0014522,0.0014522
85,960.738,0.46776,0.29996,0.78478,0.03323,0.07432,0.00612,0.00137,3.61682,6.15972,2.17961,0.0014456,0.0014456,0.0014456
86,971.937,0.43669,0.30199,0.79489,0.03925,0.0777,0.00534,0.00124,3.62551,6.20778,2.21344,0.001439,0.001439,0.001439
87,983.236,0.43769,0.29846,0.78196,0.04322,0.07432,0.00621,0.00128,3.60194,6.24041,2.19003,0.0014324,0.0014324,0.0014324
88,994.395,0.41475,0.30073,0.7916,0.05122,0.07095,0.01012,0.00196,3.57434,6.31143,2.13353,0.0014258,0.0014258,0.0014258
89,1005.67,0.42536,0.28897,0.78573,0.05034,0.07432,0.01003,0.0022,3.5922,6.3151,2.16322,0.0014192,0.0014192,0.0014192
90,1016.84,0.45346,0.29701,0.78113,0.04895,0.07095,0.00991,0.00222,3.60728,6.30172,2.1557,0.0014126,0.0014126,0.0014126
91,1028.1,0.41511,0.28365,0.77555,0.05778,0.08784,0.01207,0.00244,3.64061,6.20825,2.17021,0.001406,0.001406,0.001406
92,1039.29,0.38814,0.28134,0.78766,0.06301,0.10473,0.01558,0.00335,3.66457,6.16763,2.20844,0.0013994,0.0013994,0.0013994
93,1050.47,0.37801,0.26194,0.78079,0.05576,0.10135,0.01578,0.0034,3.66483,6.13441,2.20987,0.0013928,0.0013928,0.0013928
94,1061.78,0.39953,0.26863,0.78429,0.0478,0.08446,0.02009,0.00473,3.65247,6.16274,2.21309,0.0013862,0.0013862,0.0013862
95,1072.95,0.41241,0.27283,0.77691,0.05179,0.08784,0.0204,0.00393,3.65129,6.20476,2.21278,0.0013796,0.0013796,0.0013796
96,1084.24,0.42289,0.2874,0.78851,0.05581,0.08108,0.01321,0.00283,3.61587,6.26108,2.19451,0.001373,0.001373,0.001373
97,1095.41,0.39861,0.27588,0.79247,0.06112,0.08446,0.01975,0.00466,3.59851,6.21987,2.17155,0.0013664,0.0013664,0.0013664
98,1106.68,0.43115,0.27626,0.78038,0.0489,0.06757,0.01538,0.004,3.62041,6.20543,2.18282,0.0013598,0.0013598,0.0013598
99,1117.86,0.40671,0.27071,0.76573,0.05263,0.07095,0.01531,0.0046,3.66797,6.30998,2.20769,0.0013532,0.0013532,0.0013532
100,1129.06,0.40521,0.27815,0.79043,0.04359,0.05743,0.01038,0.00295,3.66915,6.394,2.1904,0.0013466,0.0013466,0.0013466
101,1140.36,0.39658,0.27336,0.78082,0.04922,0.06419,0.01012,0.00259,3.65895,6.46423,2.18041,0.00134,0.00134,0.00134
102,1151.59,0.37281,0.25735,0.78053,0.06164,0.06081,0.01158,0.00273,3.64016,6.53008,2.15428,0.0013334,0.0013334,0.0013334
103,1162.87,0.37581,0.26233,0.77552,0.05923,0.05743,0.01088,0.00306,3.63501,6.53869,2.14495,0.0013268,0.0013268,0.0013268
104,1174.03,0.35324,0.25001,0.78459,0.0625,0.06757,0.01283,0.00334,3.64095,6.54589,2.17296,0.0013202,0.0013202,0.0013202
105,1185.33,0.34042,0.24327,0.77289,0.06522,0.07095,0.01349,0.0036,3.63546,6.56038,2.17333,0.0013136,0.0013136,0.0013136
106,1196.51,0.35669,0.24587,0.77901,0.05865,0.06757,0.01005,0.0025,3.62105,6.5088,2.16129,0.001307,0.001307,0.001307
107,1207.73,0.373,0.25407,0.7713,0.05276,0.07432,0.01151,0.00284,3.58761,6.41861,2.12143,0.0013004,0.0013004,0.0013004
108,1219.03,0.36227,0.253,0.76561,0.05516,0.0777,0.01106,0.00266,3.56775,6.46151,2.13017,0.0012938,0.0012938,0.0012938
109,1230.19,0.35795,0.24407,0.77296,0.05176,0.07432,0.01073,0.00269,3.56248,6.47014,2.13602,0.0012872,0.0012872,0.0012872
110,1241.48,0.34958,0.23459,0.77404,0.05584,0.07432,0.01046,0.00232,3.57848,6.47792,2.16761,0.0012806,0.0012806,0.0012806
111,1252.65,0.33534,0.24337,0.74308,0.05738,0.07095,0.01031,0.00237,3.58558,6.53115,2.17769,0.001274,0.001274,0.001274
112,1263.92,0.36591,0.24503,0.76981,0.05136,0.05743,0.00611,0.00127,3.59246,6.70972,2.16602,0.0012674,0.0012674,0.0012674
113,1275.1,0.35948,0.24737,0.76845,0.05793,0.06419,0.00683,0.00137,3.61844,6.76013,2.16058,0.0012608,0.0012608,0.0012608
114,1286.3,0.36893,0.25184,0.77576,0.06135,0.06757,0.00904,0.00176,3.60302,6.74488,2.15365,0.0012542,0.0012542,0.0012542
115,1297.59,0.35725,0.2448,0.76588,0.04623,0.06419,0.00852,0.00165,3.58047,6.60103,2.12528,0.0012476,0.0012476,0.0012476
116,1308.78,0.37546,0.24066,0.77471,0.05469,0.07095,0.01101,0.00209,3.60505,6.6046,2.15224,0.001241,0.001241,0.001241
117,1320.05,0.33456,0.23289,0.77497,0.05605,0.06419,0.01032,0.00202,3.63681,6.65416,2.16742,0.0012344,0.0012344,0.0012344
118,1331.23,0.32475,0.22496,0.77129,0.05678,0.06081,0.00894,0.00183,3.6138,6.69185,2.15867,0.0012278,0.0012278,0.0012278
119,1342.52,0.33959,0.23375,0.77213,0.0597,0.06757,0.00895,0.00203,3.59672,6.67339,2.16049,0.0012212,0.0012212,0.0012212
120,1353.7,0.31802,0.22279,0.77736,0.05247,0.05743,0.00612,0.00136,3.54421,6.71444,2.1341,0.0012146,0.0012146,0.0012146
121,1364.95,0.32288,0.22747,0.77603,0.05793,0.06419,0.00637,0.00126,3.56111,6.70563,2.14922,0.001208,0.001208,0.001208
122,1376.24,0.32787,0.22506,0.74884,0.05775,0.06419,0.00665,0.00129,3.57875,6.66896,2.16231,0.0012014,0.0012014,0.0012014
123,1387.42,0.32887,0.22517,0.77517,0.06969,0.06757,0.01191,0.00249,3.57868,6.70298,2.13709,0.0011948,0.0011948,0.0011948
124,1398.7,0.31712,0.22584,0.78054,0.06642,0.06081,0.01154,0.00244,3.58579,6.80378,2.12567,0.0011882,0.0011882,0.0011882
125,1409.89,0.32124,0.22305,0.76574,0.05776,0.05405,0.01037,0.00219,3.58188,6.78782,2.12841,0.0011816,0.0011816,0.0011816
126,1421.13,0.29853,0.21573,0.75258,0.04893,0.05405,0.00807,0.00177,3.61128,6.68176,2.16145,0.001175,0.001175,0.001175
127,1432.3,0.33788,0.22427,0.7682,0.04321,0.0473,0.00692,0.00171,3.60373,6.67734,2.17584,0.0011684,0.0011684,0.0011684
128,1443.49,0.36412,0.23368,0.76002,0.05387,0.05405,0.00754,0.00172,3.6158,6.7325,2.20639,0.0011618,0.0011618,0.0011618
129,1454.78,0.33172,0.22866,0.76645,0.05846,0.06419,0.00961,0.00195,3.61983,6.68107,2.22744,0.0011552,0.0011552,0.0011552
130,1465.96,0.30798,0.20997,0.76412,0.05831,0.06757,0.00965,0.00182,3.61543,6.67798,2.2308,0.0011486,0.0011486,0.0011486
131,1477.25,0.30317,0.20963,0.76748,0.06116,0.06757,0.00866,0.00161,3.61938,6.67128,2.2166,0.001142,0.001142,0.001142
132,1488.43,0.30873,0.21603,0.76766,0.05956,0.06419,0.00958,0.00168,3.68603,6.68936,2.20768,0.0011354,0.0011354,0.0011354
133,1499.71,0.28864,0.20716,0.77195,0.05678,0.06081,0.00955,0.00154,3.69529,6.70607,2.21121,0.0011288,0.0011288,0.0011288
134,1510.9,0.27704,0.20425,0.76902,0.05696,0.06081,0.00949,0.00179,3.66694,6.67311,2.20813,0.0011222,0.0011222,0.0011222
135,1522.1,0.26097,0.20046,0.76827,0.05944,0.05743,0.00806,0.00176,3.66516,6.66132,2.19567,0.0011156,0.0011156,0.0011156
136,1533.39,0.27244,0.19782,0.77089,0.06667,0.06081,0.00971,0.00219,3.64495,6.75982,2.21211,0.001109,0.001109,0.001109
137,1544.57,0.28675,0.20175,0.76882,0.05639,0.05068,0.00755,0.00197,3.62109,6.90402,2.21168,0.0011024,0.0011024,0.0011024
138,1555.87,0.27932,0.20362,0.77019,0.0625,0.05743,0.00755,0.00164,3.61223,6.90981,2.21703,0.0010958,0.0010958,0.0010958
139,1567.06,0.28522,0.20306,0.76396,0.0709,0.06419,0.00904,0.00167,3.64252,6.81925,2.21363,0.0010892,0.0010892,0.0010892
140,1578.31,0.28407,0.2057,0.76245,0.05902,0.06081,0.00712,0.00167,3.64787,6.77437,2.19654,0.0010826,0.0010826,0.0010826
141,1589.47,0.2927,0.20312,0.77137,0.0623,0.06419,0.00692,0.00157,3.65731,6.76432,2.20612,0.001076,0.001076,0.001076
142,1600.69,0.28216,0.20137,0.76581,0.05725,0.05068,0.00708,0.00145,3.64589,6.79008,2.23591,0.0010694,0.0010694,0.0010694
143,1611.96,0.27352,0.20001,0.76551,0.05323,0.0473,0.00618,0.00134,3.60436,6.79504,2.20936,0.0010628,0.0010628,0.0010628
144,1623.27,0.29154,0.20625,0.76537,0.05597,0.05068,0.00973,0.00196,3.61937,6.86066,2.28241,0.0010562,0.0010562,0.0010562
145,1634.55,0.28575,0.20557,0.76427,0.06038,0.05405,0.00765,0.00153,3.66116,6.83015,2.26598,0.0010496,0.0010496,0.0010496
146,1645.72,0.28361,0.20439,0.77827,0.06122,0.05068,0.00716,0.00139,3.65989,6.83963,2.25104,0.001043,0.001043,0.001043
