epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.9039,3.84707,108.696,2.1561,0,0,0,0,3.48754,152.277,1.99348,0.000641026,0.000641026,0.000641026
2,35.9637,3.12541,20.2977,1.65426,0.0022,0.00741,0.00014,4e-05,3.30727,53.9336,1.72148,0.00130338,0.00130338,0.00130338
3,47.4066,3.10206,12.9287,1.67258,0.00169,0.00741,1e-05,1e-05,3.39934,200.873,1.84653,0.00196133,0.00196133,0.00196133
4,58.5307,3.13278,10.0346,1.68948,0.00026,0.01481,1e-05,0,3.35918,6.32904,1.80544,0.0019802,0.0019802,0.0019802
5,69.6893,3.04697,9.60409,1.59569,0.00782,0.06667,0.00123,0.00028,3.43485,8.46474,1.85245,0.0019736,0.0019736,0.0019736
6,81.1833,3.23738,7.79016,1.65852,0.00394,0.02963,0.00024,6e-05,3.44334,13.9285,1.95181,0.001967,0.001967,0.001967
7,92.3117,2.95838,4.54477,1.53715,0.13161,0.02222,0.00904,0.00253,3.28183,4.96153,1.7885,0.0019604,0.0019604,0.0019604
8,103.614,2.98169,6.1023,1.53618,0.0628,0.05185,0.01585,0.00268,3.58098,4.27286,1.82838,0.0019538,0.0019538,0.0019538
9,114.954,2.96886,4.15292,1.55219,0.00805,0.45926,0.01665,0.00477,3.07539,3.84533,1.64815,0.0019472,0.0019472,0.0019472
10,126.344,2.81825,3.64004,1.42864,0.00808,0.46667,0.03488,0.01156,3.06408,3.68013,1.71766,0.0019406,0.0019406,0.0019406
11,137.688,2.57408,3.2865,1.42812,0.13073,0.13704,0.07444,0.02141,2.96818,3.68038,1.61259,0.001934,0.001934,0.001934
12,149.018,2.57802,3.66992,1.46268,0.13972,0.11852,0.04436,0.01446,3.30655,3.75565,1.8498,0.0019274,0.0019274,0.0019274
13,160.197,2.53541,2.84472,1.38944,0.10235,0.17778,0.04963,0.01453,3.17978,3.51676,1.69094,0.0019208,0.0019208,0.0019208
14,171.319,2.49961,2.62676,1.33348,0.28063,0.10983,0.07453,0.01999,3.06436,3.3683,1.63226,0.0019142,0.0019142,0.0019142
15,182.448,2.496,2.51272,1.3524,0.14109,0.16296,0.06586,0.01903,3.11893,3.3789,1.69936,0.0019076,0.0019076,0.0019076
16,193.563,2.33212,2.33321,1.30357,0.11959,0.18519,0.05632,0.01552,3.22971,3.33127,1.71686,0.001901,0.001901,0.001901
17,204.689,2.31746,2.31717,1.29202,0.20385,0.13333,0.04214,0.01364,3.25789,3.66626,1.76322,0.0018944,0.0018944,0.0018944
18,215.795,2.30959,2.28612,1.28917,0.11507,0.14074,0.05207,0.01431,3.16322,3.52152,1.69342,0.0018878,0.0018878,0.0018878
19,226.899,2.14559,2.16073,1.21533,0.13141,0.17037,0.05633,0.01906,3.15585,3.92245,1.61825,0.0018812,0.0018812,0.0018812
20,238.036,2.17407,2.05535,1.20559,0.14195,0.20741,0.06404,0.02031,3.07432,3.4621,1.57891,0.0018746,0.0018746,0.0018746
21,249.279,2.08426,2.0082,1.21073,0.15729,0.20741,0.07086,0.02146,3.03063,3.419,1.556,0.001868,0.001868,0.001868
22,260.615,2.02073,1.76396,1.20192,0.17806,0.2,0.06684,0.02269,3.06311,3.61372,1.56133,0.0018614,0.0018614,0.0018614
23,271.975,1.92175,1.63095,1.13142,0.16692,0.19259,0.06702,0.02027,3.03055,3.71565,1.54125,0.0018548,0.0018548,0.0018548
24,283.062,1.88327,1.59002,1.11007,0.16672,0.13333,0.04484,0.01299,3.096,3.91501,1.58862,0.0018482,0.0018482,0.0018482
25,294.272,1.88967,1.54412,1.12564,0.13906,0.19259,0.05653,0.01688,3.09128,3.85543,1.57518,0.0018416,0.0018416,0.0018416
26,305.51,1.83467,1.56702,1.131,0.11547,0.13333,0.04771,0.01372,3.11035,3.93737,1.59949,0.001835,0.001835,0.001835
27,316.637,1.79317,1.54154,1.11281,0.16562,0.08148,0.03421,0.01296,3.2782,4.10239,1.71326,0.0018284,0.0018284,0.0018284
