epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,203.182,2.25972,2.29114,1.35094,0.0991,0.05625,0.03164,0.01302,3.19478,3.76623,1.78647,0.0018944,0.0018944,0.0018944
18,214.678,2.18475,2.38962,1.37765,0.08697,0.075,0.02958,0.01012,3.20267,3.53229,1.80163,0.0018878,0.0018878,0.0018878
19,226.071,2.15392,2.20833,1.36811,0.07424,0.0875,0.0313,0.01371,3.24068,3.72514,1.80635,0.0018812,0.0018812,0.0018812
20,237.675,1.9908,2.02149,1.27368,0.07738,0.075,0.02988,0.01372,3.21557,4.20548,1.79391,0.0018746,0.0018746,0.0018746
21,249.297,1.94682,1.82117,1.23585,0.04712,0.06875,0.0082,0.00265,3.19914,4.55679,1.82259,0.001868,0.001868,0.001868
22,260.816,1.95463,2.00052,1.27064,0.13439,0.06875,0.02268,0.00775,3.2929,4.05365,1.90854,0.0018614,0.0018614,0.0018614
23,272.338,1.8808,1.89855,1.25286,0.07946,0.0875,0.03099,0.0097,3.28427,3.99951,1.89095,0.0018548,0.0018548,0.0018548
24,283.839,1.84662,1.66804,1.21282,0.04261,0.03125,0.00917,0.00234,3.34015,4.25645,1.86364,0.0018482,0.0018482,0.0018482
25,295.334,1.82274,1.70824,1.22157,0.11521,0.06875,0.02266,0.00685,3.33812,4.01285,1.8144,0.0018416,0.0018416,0.0018416
26,306.74,1.73013,1.54764,1.1778,0.14207,0.06875,0.03006,0.00973,3.3173,3.99331,1.79964,0.001835,0.001835,0.001835
27,318.339,1.70449,1.52701,1.17252,0.1145,0.0375,0.0195,0.00598,3.38854,4.36621,1.88279,0.0018284,0.0018284,0.0018284
28,329.815,1.65778,1.38966,1.14882,0.14142,0.06875,0.02148,0.00633,3.31999,4.37548,1.84533,0.0018218,0.0018218,0.0018218
29,341.328,1.5738,1.26194,1.09234,0.15184,0.0625,0.02218,0.00613,3.25651,4.33737,1.84319,0.0018152,0.0018152,0.0018152
30,352.723,1.47516,1.17729,1.04326,0.14095,0.0625,0.02044,0.00632,3.28958,4.39803,1.78855,0.0018086,0.0018086,0.0018086
31,364.144,1.50665,1.17102,1.05095,0.0916,0.04375,0.01776,0.00519,3.34553,4.55012,1.90566,0.001802,0.001802,0.001802
32,375.655,1.43424,1.15182,1.0734,0.05786,0.0375,0.01156,0.00438,3.3763,4.50452,1.93592,0.0017954,0.0017954,0.0017954
33,387.154,1.33182,1.09018,1.04759,0.0627,0.0368,0.01208,0.00404,3.25232,4.55037,1.82442,0.0017888,0.0017888,0.0017888
34,398.688,1.37826,1.0601,1.05178,0.14735,0.0375,0.01476,0.00543,3.41673,4.73782,1.89802,0.0017822,0.0017822,0.0017822
35,410.182,1.3596,1.01411,1.02881,0.23875,0.0375,0.01909,0.00719,3.43239,4.86639,1.86305,0.0017756,0.0017756,0.0017756
36,421.7,1.39775,0.9997,1.00252,0.09768,0.05625,0.0294,0.00872,3.32834,4.42131,1.82861,0.001769,0.001769,0.001769
37,433.217,1.32546,0.95877,1.02454,0.35721,0.03125,0.02011,0.00527,3.40998,4.48583,1.92602,0.0017624,0.0017624,0.0017624
38,444.661,1.25674,0.90814,1.01818,0.11341,0.025,0.01068,0.00327,3.49949,4.79933,1.97611,0.0017558,0.0017558,0.0017558
39,456.171,1.17421,0.86216,0.98675,0.2659,0.03125,0.01857,0.00547,3.47291,4.88898,1.97777,0.0017492,0.0017492,0.0017492
40,467.57,1.17129,0.82152,0.95814,0.11731,0.01875,0.00827,0.0029,3.39939,5.40087,1.97978,0.0017426,0.0017426,0.0017426
41,479.109,1.09726,0.76663,0.9241,0.06788,0.01875,0.00492,0.00155,3.45197,5.32169,1.97817,0.001736,0.001736,0.001736
42,490.59,1.02165,0.73828,0.94711,0.04007,0.025,0.01084,0.00478,3.50555,5.02885,1.99714,0.0017294,0.0017294,0.0017294
43,502.111,1.00453,0.71468,0.93016,0.08388,0.025,0.01759,0.00743,3.72341,5.14798,2.02809,0.0017228,0.0017228,0.0017228
44,513.531,0.95293,0.64923,0.90615,0.02171,0.11875,0.02378,0.00694,3.64607,5.42903,2.00805,0.0017162,0.0017162,0.0017162
45,524.96,0.97873,0.64883,0.92747,0.14503,0.0375,0.01637,0.00521,3.64334,5.51452,1.9756,0.0017096,0.0017096,0.0017096
46,536.478,0.93922,0.63637,0.91081,0.15518,0.04375,0.01355,0.00446,3.69068,5.36827,2.04723,0.001703,0.001703,0.001703
47,547.95,0.96953,0.62536,0.91328,0.14119,0.05625,0.01271,0.00415,3.6817,5.44516,2.03388,0.0016964,0.0016964,0.0016964
48,559.467,0.93527,0.60524,0.90358,0.12091,0.0375,0.01548,0.00454,3.73293,5.52669,2.05553,0.0016898,0.0016898,0.0016898
49,570.963,0.90313,0.58336,0.89051,0.0538,0.01875,0.00769,0.00309,3.63339,5.64789,1.99126,0.0016832,0.0016832,0.0016832
50,582.492,1.03467,0.65145,0.89416,0.17751,0.01875,0.00605,0.00243,3.63259,5.72953,2.00768,0.0016766,0.0016766,0.0016766
51,593.9,0.84577,0.57188,0.89653,0.13586,0.025,0.0088,0.00224,3.63352,5.76969,2.01278,0.00167,0.00167,0.00167
52,605.354,0.83961,0.54093,0.87722,0.00613,0.05625,0.0012,0.00042,3.71132,6.05941,2.06337,0.0016634,0.0016634,0.0016634
53,616.874,0.79771,0.51943,0.86444,0.06834,0.01875,0.00267,0.00103,3.59838,6.07567,1.97847,0.0016568,0.0016568,0.0016568
54,628.268,0.80107,0.51359,0.8714,0.0139,0.075,0.00348,0.00124,3.60428,6.08401,1.98295,0.0016502,0.0016502,0.0016502
55,639.793,0.74023,0.50826,0.8294,0.0183,0.06875,0.00348,0.00116,3.63113,6.15773,1.98055,0.0016436,0.0016436,0.0016436
56,651.294,0.76841,0.49589,0.87407,0.02625,0.06875,0.00331,0.0009,3.74509,6.21612,2.04396,0.001637,0.001637,0.001637
57,662.806,0.73825,0.47948,0.85688,0.02759,0.075,0.00559,0.00198,3.61742,6.20914,2.00966,0.0016304,0.0016304,0.0016304
58,674.203,0.67404,0.46496,0.82862,0.03218,0.08125,0.00645,0.00236,3.60578,6.21925,2.00748,0.0016238,0.0016238,0.0016238
59,685.638,0.70437,0.4658,0.85496,0.03178,0.08125,0.00722,0.00252,3.47783,6.22485,1.94183,0.0016172,0.0016172,0.0016172
60,697.132,0.6825,0.44911,0.84242,0.02681,0.0625,0.00531,0.00147,3.55355,6.35619,2.01555,0.0016106,0.0016106,0.0016106
61,708.543,0.71741,0.45791,0.85873,0.03385,0.06875,0.00489,0.00137,3.57785,6.32035,2.01108,0.001604,0.001604,0.001604
62,720.068,0.69779,0.44805,0.83227,0.03023,0.075,0.00672,0.00166,3.47939,6.18326,1.96228,0.0015974,0.0015974,0.0015974
63,731.543,0.6764,0.43888,0.85508,0.02424,0.05,0.00323,0.00077,3.63825,6.44575,2.00787,0.0015908,0.0015908,0.0015908
64,743.073,0.68284,0.4338,0.8402,0.02542,0.05625,0.00386,0.00082,3.5809,6.44579,2.01183,0.0015842,0.0015842,0.0015842
65,754.468,0.74823,0.44238,0.84135,0.02046,0.05,0.00293,0.00077,3.53012,6.4536,2.05441,0.0015776,0.0015776,0.0015776
66,765.915,0.67046,0.42902,0.83879,0.02201,0.04375,0.00283,0.00091,3.58914,6.4934,2.08323,0.001571,0.001571,0.001571
67,777.486,0.66413,0.4093,0.82608,0.02395,0.05,0.00309,0.00096,3.56261,6.40104,2.04769,0.0015644,0.0015644,0.0015644
68,788.892,0.65066,0.41627,0.83625,0.04621,0.025,0.00288,0.00112,3.6007,6.31897,2.03824,0.0015578,0.0015578,0.0015578
69,800.412,0.62499,0.4011,0.83508,0.01662,0.0375,0.00312,0.00115,3.5426,6.58352,2.01434,0.0015512,0.0015512,0.0015512
70,811.909,0.61834,0.39745,0.83873,0.0539,0.0125,0.00261,0.00118,3.51862,6.63002,2.01308,0.0015446,0.0015446,0.0015446
71,823.423,0.57324,0.37839,0.81615,0.18208,0.0125,0.00526,0.00292,3.51512,6.58446,2.05337,0.001538,0.001538,0.001538
72,834.829,0.60235,0.38399,0.81881,0.1761,0.01875,0.00543,0.00287,3.50637,6.50354,2.04656,0.0015314,0.0015314,0.0015314
73,846.269,0.60788,0.38607,0.81959,0.08477,0.025,0.00528,0.00149,3.54603,6.50577,2.00495,0.0015248,0.0015248,0.0015248
74,857.767,0.60593,0.39763,0.8191,0.13536,0.03125,0.00805,0.00172,3.56228,6.42615,1.99406,0.0015182,0.0015182,0.0015182
75,869.291,0.55762,0.37807,0.83146,0.01754,0.05,0.00288,0.0012,3.5186,6.3116,1.97245,0.0015116,0.0015116,0.0015116
76,880.817,0.57347,0.36887,0.81185,0.02006,0.04375,0.00252,0.00104,3.60602,6.51077,2.05035,0.001505,0.001505,0.001505
77,892.287,0.55239,0.36453,0.8042,0.02,0.0375,0.00184,0.00075,3.60031,6.63804,2.06805,0.0014984,0.0014984,0.0014984
78,903.812,0.54318,0.3642,0.81085,0.01709,0.0375,0.00131,0.00043,3.60618,6.69382,2.04567,0.0014918,0.0014918,0.0014918
79,915.337,0.52801,0.34888,0.80481,0.01862,0.04375,0.00238,0.00071,3.56352,6.66863,2.01319,0.0014852,0.0014852,0.0014852
80,926.759,0.52104,0.3529,0.80998,0.02381,0.05,0.00257,0.00059,3.58682,6.66523,2.0116,0.0014786,0.0014786,0.0014786
81,938.257,0.51368,0.3391,0.80841,0.02286,0.05,0.00165,0.00044,3.60038,6.81575,2.00281,0.001472,0.001472,0.001472
82,949.665,0.51021,0.3413,0.82458,0.01299,0.03125,0.00155,0.00027,3.58899,6.81035,2.05033,0.0014654,0.0014654,0.0014654
83,961.183,0.52054,0.34011,0.80673,0.02069,0.0375,0.00201,0.00042,3.63537,6.86875,2.08926,0.0014588,0.0014588,0.0014588
84,972.679,0.50416,0.34676,0.81001,0.02155,0.03125,0.00357,0.00094,3.62378,6.90977,2.06921,0.0014522,0.0014522,0.0014522
85,984.189,0.51152,0.33679,0.8076,0.02192,0.05,0.00269,0.00085,3.66077,6.82265,2.04145,0.0014456,0.0014456,0.0014456
86,995.643,0.5429,0.34928,0.79567,0.02036,0.05625,0.00326,0.00087,3.59015,6.75555,1.99397,0.001439,0.001439,0.001439
87,1007.09,0.48432,0.33421,0.79192,0.02519,0.0625,0.00391,0.00092,3.55604,6.7938,1.9882,0.0014324,0.0014324,0.0014324
88,1018.6,0.47219,0.32313,0.794,0.01775,0.0375,0.00297,0.00063,3.61126,6.98307,2.02406,0.0014258,0.0014258,0.0014258
89,1030.01,0.46523,0.32277,0.79886,0.01515,0.03125,0.00169,0.00047,3.65322,6.98503,2.08282,0.0014192,0.0014192,0.0014192
90,1041.55,0.47552,0.30947,0.79871,0.01744,0.0375,0.0019,0.00052,3.66377,6.95305,2.09225,0.0014126,0.0014126,0.0014126
91,1053.03,0.46004,0.31451,0.80098,0.01194,0.025,0.00119,0.00033,3.68307,7.03127,2.11536,0.001406,0.001406,0.001406
92,1064.55,0.46606,0.3085,0.79268,0.0105,0.025,0.00099,0.00025,3.69236,7.06932,2.09686,0.0013994,0.0013994,0.0013994
93,1075.96,0.46036,0.29685,0.78594,0.01412,0.0375,0.001,0.0002,3.69317,7.04956,2.06985,0.0013928,0.0013928,0.0013928
94,1087.4,0.45909,0.30579,0.7954,0.01831,0.05,0.0011,0.00021,3.65802,6.97238,2.08349,0.0013862,0.0013862,0.0013862
95,1098.92,0.4459,0.29814,0.79874,0.01394,0.025,0.00052,0.0001,3.64229,7.18933,2.07789,0.0013796,0.0013796,0.0013796
96,1110.34,0.43163,0.28441,0.79713,0.01562,0.025,0.00045,0.0001,3.6373,7.27455,2.09768,0.001373,0.001373,0.001373
97,1121.87,0.43944,0.28259,0.78994,0.01266,0.01875,0.00021,6e-05,3.63332,7.26329,2.06599,0.0013664,0.0013664,0.0013664
98,1133.34,0.44376,0.28648,0.79447,0.01288,0.01875,0.00048,0.00022,3.59106,7.19925,2.02636,0.0013598,0.0013598,0.0013598
99,1144.88,0.49808,0.30504,0.78247,0.01181,0.01875,0.00042,0.0002,3.55707,7.20195,2.00442,0.0013532,0.0013532,0.0013532
100,1156.28,0.41779,0.28138,0.78321,0.01476,0.025,0.00055,0.00021,3.55715,7.17534,2.02638,0.0013466,0.0013466,0.0013466
101,1167.72,0.4079,0.28411,0.78342,0.01951,0.025,0.00085,0.00035,3.52155,7.30329,2.04557,0.00134,0.00134,0.00134
102,1179.29,0.4069,0.27444,0.78859,0.01562,0.01875,0.00077,0.00041,3.5487,7.35099,2.04692,0.0013334,0.0013334,0.0013334
103,1190.7,0.46506,0.2901,0.77794,0.01786,0.025,0.00083,0.00032,3.61215,7.41305,2.06757,0.0013268,0.0013268,0.0013268
104,1202.22,0.41034,0.27128,0.78442,0.02703,0.0375,0.0011,0.00033,3.56581,7.40844,2.06231,0.0013202,0.0013202,0.0013202
105,1213.71,0.42445,0.27337,0.78338,0.01594,0.025,0.00084,0.00034,3.48364,7.20816,2.03021,0.0013136,0.0013136,0.0013136
106,1225.25,0.43945,0.27676,0.78814,0.02049,0.03125,0.00086,0.00023,3.49874,7.28243,2.03276,0.001307,0.001307,0.001307
107,1236.64,0.40533,0.26852,0.78327,0.0099,0.0125,0.00019,4e-05,3.52867,7.54244,2.05234,0.0013004,0.0013004,0.0013004
108,1248.08,0.40264,0.26776,0.78608,0.00922,0.0125,0.00021,5e-05,3.5678,7.76047,2.09685,0.0012938,0.0012938,0.0012938
109,1259.58,0.38665,0.26686,0.7867,0.00909,0.0125,0.00021,5e-05,3.59172,7.76146,2.09029,0.0012872,0.0012872,0.0012872
110,1270.98,0.39391,0.26511,0.77773,0.01145,0.01875,0.00025,6e-05,3.61417,7.62514,2.11973,0.0012806,0.0012806,0.0012806
111,1282.51,0.39183,0.26746,0.77559,0.01158,0.01875,0.00035,8e-05,3.59603,7.6786,2.10296,0.001274,0.001274,0.001274
112,1294,0.3812,0.2607,0.78026,0.02,0.03125,0.00073,0.00018,3.58796,7.68925,2.08049,0.0012674,0.0012674,0.0012674
113,1305.56,0.38435,0.25316,0.78467,0.02336,0.03125,0.00095,0.00025,3.51436,7.72764,2.03552,0.0012608,0.0012608,0.0012608
114,1316.97,0.3649,0.24072,0.77143,0.03125,0.0375,0.00125,0.00034,3.50857,7.74521,2.0721,0.0012542,0.0012542,0.0012542
115,1328.39,0.33853,0.23459,0.77509,0.0297,0.0375,0.0014,0.00036,3.49916,7.72184,2.07834,0.0012476,0.0012476,0.0012476
116,1339.91,0.33444,0.23804,0.78602,0.02062,0.0375,0.00151,0.00031,3.50009,7.6909,2.05544,0.001241,0.001241,0.001241
117,1351.31,0.34159,0.229,0.77275,0.0137,0.025,0.00109,0.00025,3.56993,7.6428,2.09064,0.0012344,0.0012344,0.0012344
118,1362.84,0.32745,0.22732,0.77145,0.01455,0.025,0.00109,0.00024,3.56552,7.63545,2.08659,0.0012278,0.0012278,0.0012278
119,1374.32,0.3412,0.2248,0.77021,0.01544,0.025,0.00116,0.00024,3.53564,7.67301,2.0585,0.0012212,0.0012212,0.0012212
120,1385.85,0.35752,0.23859,0.76253,0.016,0.025,0.00079,0.00019,3.58139,7.7093,2.07777,0.0012146,0.0012146,0.0012146
