epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.337,3.85592,108.335,2.3521,0.00064,0.01689,1e-05,0,3.70109,55.7025,2.10843,0.000641026,0.000641026,0.000641026
2,26.4736,3.43945,51.06,2.02349,0,0,0,0,3.58232,468.494,2.19496,0.00130338,0.00130338,0.00130338
3,37.8824,3.42888,25.552,2.05474,0.00105,0.02703,4e-05,1e-05,3.54308,8.34978,2.00837,0.00196133,0.00196133,0.00196133
4,49.2791,3.26433,14.178,1.91438,0.04031,0.07432,0.00596,0.00172,3.55594,17.1556,2.15617,0.0019802,0.0019802,0.0019802
5,60.6443,3.37972,25.8754,1.91465,0.00077,0.02027,2e-05,0,3.84522,12.8656,2.05931,0.0019736,0.0019736,0.0019736
6,71.9452,3.83044,7.13313,2.19445,0.00026,0.00676,1e-05,0,4.10583,5.59004,2.36092,0.001967,0.001967,0.001967
7,83.1145,3.49212,6.32808,2.0014,0.01072,0.00338,0.00033,3e-05,3.94445,11.2742,12.5336,0.0019604,0.0019604,0.0019604
8,94.3835,3.30794,4.90985,2.02138,0.00731,0.05068,0.00096,0.00026,3.85845,5.07677,2.59387,0.0019538,0.0019538,0.0019538
9,105.555,3.19946,4.71826,1.90465,0.02448,0.06419,0.00496,0.0012,3.69762,5.49672,3.14814,0.0019472,0.0019472,0.0019472
10,116.795,3.23589,4.4814,1.90835,0.01681,0.11149,0.00575,0.00148,3.65608,5.52594,3.01736,0.0019406,0.0019406,0.0019406
11,127.971,3.16293,4.68585,1.84569,0.06761,0.03716,0.00783,0.00184,3.48826,4.44383,2.48133,0.001934,0.001934,0.001934
12,139.349,3.2054,4.60377,1.95339,0.00847,0.18919,0.01498,0.00329,3.49065,4.56754,2.56927,0.0019274,0.0019274,0.0019274
13,150.818,3.11161,4.33273,1.87262,0.00921,0.22635,0.02552,0.00618,3.38015,4.25295,2.00842,0.0019208,0.0019208,0.0019208
14,162.215,3.0846,4.15747,1.84908,0.03694,0.08784,0.00859,0.00232,3.26846,4.30541,1.97484,0.0019142,0.0019142,0.0019142
15,173.493,3.05249,4.16828,1.84447,0.03256,0.05879,0.0091,0.00263,3.32018,3.9233,2.02809,0.0019076,0.0019076,0.0019076
16,184.66,3.04863,4.21245,1.82085,0.10482,0.04629,0.01855,0.00479,3.34924,4.24101,1.98326,0.001901,0.001901,0.001901
17,195.919,2.94772,3.99293,1.81905,0.10408,0.08108,0.02158,0.00644,3.3581,4.00216,1.92545,0.0018944,0.0018944,0.0018944
18,207.332,2.89903,4.15948,1.73983,0.11169,0.06757,0.02957,0.00779,3.33885,3.73444,1.93377,0.0018878,0.0018878,0.0018878
19,218.698,2.96543,4.08139,1.82738,0.10666,0.06419,0.02804,0.00841,3.25805,3.65669,1.89664,0.0018812,0.0018812,0.0018812
20,230.187,2.75928,4.12904,1.58647,0.05973,0.05068,0.01484,0.00427,3.46818,3.77838,1.98354,0.0018746,0.0018746,0.0018746
21,241.385,2.97343,3.9447,1.72183,0.04411,0.14865,0.02381,0.00657,3.45652,3.6912,1.97239,0.001868,0.001868,0.001868
22,252.66,2.9975,3.85572,1.81407,0.13936,0.07095,0.03097,0.00793,3.31585,3.67577,1.88213,0.0018614,0.0018614,0.0018614
23,263.855,3.04149,3.89791,1.74754,0.12415,0.08784,0.02858,0.0079,3.29081,3.6567,1.8746,0.0018548,0.0018548,0.0018548
24,275.129,2.93531,3.84198,1.79526,0.11019,0.08446,0.0277,0.00861,3.3441,3.71502,1.90082,0.0018482,0.0018482,0.0018482
25,286.541,2.81771,3.79564,1.69348,0.11807,0.10811,0.03316,0.00931,3.18012,3.726,1.82497,0.0018416,0.0018416,0.0018416
26,297.901,2.79325,3.64586,1.70496,0.12953,0.10473,0.04164,0.01147,3.22984,3.60938,1.82479,0.001835,0.001835,0.001835
27,309.41,2.83324,3.57757,1.73846,0.12481,0.10811,0.04306,0.0114,3.13631,3.49388,1.78589,0.0018284,0.0018284,0.0018284
28,320.599,2.78419,3.62992,1.66475,0.15089,0.12162,0.0354,0.01024,3.14841,3.48279,1.77959,0.0018218,0.0018218,0.0018218
29,331.969,2.70863,3.97335,1.58596,0.14694,0.06757,0.03639,0.0104,3.1781,3.55281,1.80075,0.0018152,0.0018152,0.0018152
30,343.157,2.80221,3.78411,1.6383,0.12149,0.05743,0.02952,0.00827,3.27215,3.71982,1.85406,0.0018086,0.0018086,0.0018086
31,354.48,2.69584,3.79322,1.70749,0.13382,0.10473,0.03595,0.00961,3.24231,3.71263,1.82191,0.001802,0.001802,0.001802
32,365.685,2.7234,3.79898,1.7071,0.18905,0.09057,0.04467,0.01409,3.17772,3.76445,1.80497,0.0017954,0.0017954,0.0017954
33,377.042,2.74263,3.64905,1.67678,0.15079,0.10473,0.04232,0.01225,3.20458,3.64683,1.80425,0.0017888,0.0017888,0.0017888
34,388.358,2.62648,3.4587,1.63129,0.15449,0.12162,0.04319,0.01253,3.17505,3.57401,1.79593,0.0017822,0.0017822,0.0017822
35,399.548,2.64132,3.43895,1.61757,0.14118,0.09441,0.04036,0.01358,3.17107,3.56464,1.7937,0.0017756,0.0017756,0.0017756
36,410.847,2.59045,3.39968,1.63893,0.13339,0.125,0.05275,0.01785,3.11421,3.49394,1.75018,0.001769,0.001769,0.001769
37,422.257,2.70077,3.44962,1.60506,0.13186,0.13514,0.05071,0.01604,3.06081,3.42434,1.71241,0.0017624,0.0017624,0.0017624
38,433.601,2.63813,3.41685,1.60203,0.13868,0.10473,0.04092,0.01424,3.06885,3.51655,1.74005,0.0017558,0.0017558,0.0017558
39,444.808,2.56293,3.59612,1.51074,0.1525,0.11854,0.04381,0.01474,3.0509,3.52837,1.75203,0.0017492,0.0017492,0.0017492
40,456.062,2.66533,3.42063,1.61421,0.14045,0.0777,0.0359,0.01196,3.10062,3.62998,1.75952,0.0017426,0.0017426,0.0017426
41,467.397,2.5225,3.23912,1.60206,0.11284,0.11824,0.03513,0.01112,3.14362,3.68744,1.78272,0.001736,0.001736,0.001736
42,478.598,2.49866,3.43337,1.57296,0.07491,0.13851,0.03,0.00888,3.08665,3.73198,1.76042,0.0017294,0.0017294,0.0017294
43,489.902,2.65757,3.49106,1.53661,0.06181,0.19595,0.0447,0.01421,3.06076,3.65298,1.72718,0.0017228,0.0017228,0.0017228
44,501.091,2.46764,3.57839,1.55356,0.15816,0.11824,0.05494,0.01702,3.1122,3.63841,1.75814,0.0017162,0.0017162,0.0017162
45,512.354,2.54084,3.31689,1.55201,0.15864,0.125,0.05151,0.01554,3.14048,3.60268,1.76849,0.0017096,0.0017096,0.0017096
46,523.543,2.56615,3.71646,1.56893,0.15734,0.11824,0.05912,0.01726,3.12164,3.47599,1.76613,0.001703,0.001703,0.001703
47,534.846,2.51529,3.31045,1.60535,0.15374,0.12644,0.06287,0.01694,3.06715,3.54686,1.74137,0.0016964,0.0016964,0.0016964
48,546.231,2.47409,3.2036,1.48443,0.15462,0.11679,0.05397,0.01541,3.03028,3.52482,1.71205,0.0016898,0.0016898,0.0016898
49,557.427,2.46467,3.369,1.48853,0.14902,0.14189,0.05241,0.01709,2.98516,3.52113,1.74417,0.0016832,0.0016832,0.0016832
50,568.744,2.51848,3.17944,1.57682,0.15963,0.11824,0.05505,0.01709,2.98075,3.51157,1.79938,0.0016766,0.0016766,0.0016766
51,579.955,2.44533,3.18214,1.45941,0.21177,0.10135,0.05519,0.01585,3.10565,3.59686,1.80333,0.00167,0.00167,0.00167
52,591.214,2.5205,3.13831,1.52158,0.14108,0.14594,0.055,0.01709,3.02067,3.37077,1.72574,0.0016634,0.0016634,0.0016634
53,602.421,2.48366,3.02586,1.4835,0.13508,0.16216,0.05252,0.01698,2.90806,3.42809,1.65982,0.0016568,0.0016568,0.0016568
54,613.64,2.48315,3.14561,1.56299,0.11282,0.12245,0.04489,0.01583,2.89576,3.42073,1.62328,0.0016502,0.0016502,0.0016502
