epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,491.235,0.95784,0.58987,0.8796,0.12903,0.03704,0.01654,0.00456,3.45437,5.1006,1.87903,0.0017228,0.0017228,0.0017228
44,502.585,0.92954,0.59992,0.8999,0.13084,0.04444,0.01718,0.00509,3.4844,5.06825,1.8848,0.0017162,0.0017162,0.0017162
45,513.876,0.86912,0.54481,0.87616,0.13724,0.03704,0.01465,0.00394,3.51443,5.09034,1.87707,0.0017096,0.0017096,0.0017096
46,525.165,0.84525,0.55348,0.88161,0.11164,0.05185,0.01428,0.00392,3.51781,5.22106,1.86797,0.001703,0.001703,0.001703
47,536.586,0.82911,0.55437,0.88151,0.09689,0.04444,0.01162,0.00398,3.49751,5.20406,1.84267,0.0016964,0.0016964,0.0016964
48,547.886,0.79197,0.521,0.87214,0.08542,0.04444,0.01607,0.00488,3.55035,5.06455,1.82867,0.0016898,0.0016898,0.0016898
49,559.223,0.76876,0.51544,0.87979,0.11276,0.05185,0.01374,0.0037,3.49354,5.20234,1.81885,0.0016832,0.0016832,0.0016832
50,570.569,0.76119,0.4939,0.86211,0.14077,0.05185,0.0123,0.00336,3.48618,5.34118,1.8302,0.0016766,0.0016766,0.0016766
51,581.853,0.75043,0.48321,0.84895,0.12532,0.05185,0.01024,0.00249,3.466,5.42479,1.8724,0.00167,0.00167,0.00167
52,593.146,0.68723,0.46734,0.85352,0.08344,0.05185,0.00949,0.00249,3.46112,5.37073,1.83373,0.0016634,0.0016634,0.0016634
53,604.468,0.72789,0.45796,0.83369,0.12487,0.05185,0.01121,0.00298,3.47689,5.35502,1.8385,0.0016568,0.0016568,0.0016568
54,615.758,0.73922,0.46899,0.85692,0.09027,0.07407,0.01628,0.00604,3.41582,5.37003,1.84714,0.0016502,0.0016502,0.0016502
55,627.033,0.73538,0.46199,0.8451,0.02988,0.12593,0.01632,0.00588,3.40544,5.37918,1.84911,0.0016436,0.0016436,0.0016436
56,638.439,0.70878,0.4505,0.83272,0.02866,0.13333,0.00995,0.00331,3.37488,5.42232,1.82819,0.001637,0.001637,0.001637
57,649.728,0.67662,0.4338,0.84274,0.0806,0.03704,0.00762,0.00268,3.4324,5.51528,1.86477,0.0016304,0.0016304,0.0016304
58,661.015,0.67329,0.41394,0.83026,0.02586,0.11111,0.00647,0.00247,3.45316,5.52918,1.87764,0.0016238,0.0016238,0.0016238
59,672.332,0.64829,0.41407,0.82625,0.03704,0.13333,0.01004,0.0023,3.50357,5.6167,1.8478,0.0016172,0.0016172,0.0016172
60,683.628,0.63976,0.40668,0.83278,0.03394,0.11111,0.00778,0.00239,3.5224,5.60717,1.89348,0.0016106,0.0016106,0.0016106
61,694.909,0.63306,0.39774,0.82553,0.03622,0.13333,0.0092,0.00241,3.56089,5.57819,1.90991,0.001604,0.001604,0.001604
62,706.193,0.63439,0.40062,0.82761,0.111,0.0444,0.01047,0.00319,3.52499,5.6034,1.88423,0.0015974,0.0015974,0.0015974
63,717.459,0.63941,0.40145,0.8291,0.10722,0.04272,0.00749,0.00311,3.48218,5.59756,1.86562,0.0015908,0.0015908,0.0015908
64,728.776,0.63203,0.39685,0.8257,0.07496,0.02222,0.00726,0.00334,3.51382,5.65004,1.86383,0.0015842,0.0015842,0.0015842
65,740.062,0.61433,0.38546,0.82814,0.03556,0.11852,0.0115,0.00335,3.53958,5.75144,1.83466,0.0015776,0.0015776,0.0015776
66,751.415,0.58515,0.37338,0.812,0.04,0.11852,0.0115,0.00357,3.54884,5.78175,1.84177,0.001571,0.001571,0.001571
67,762.724,0.58594,0.36945,0.81161,0.03516,0.11852,0.01126,0.00338,3.52811,5.72582,1.85409,0.0015644,0.0015644,0.0015644
68,774.004,0.55025,0.35431,0.80875,0.03363,0.11111,0.01089,0.00365,3.50038,5.88489,1.85775,0.0015578,0.0015578,0.0015578
69,785.283,0.57508,0.36021,0.8139,0.03182,0.1037,0.00924,0.00309,3.51355,5.94873,1.84381,0.0015512,0.0015512,0.0015512
70,796.56,0.57259,0.35585,0.806,0.08513,0.02222,0.00685,0.00223,3.53152,5.97142,1.82322,0.0015446,0.0015446,0.0015446
