epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,479.086,3.5984,164.796,2.47921,0.00027,0.01143,0,0,3.51988,118.401,2.38827,0.000641975,0.000641975,0.000641975
2,498.221,3.3132,51.4799,2.03276,0.00423,0.11429,0.00065,0.00021,3.21251,973.924,3.35079,0.00130432,0.00130432,0.00130432
3,517.712,3.06847,22.3873,1.99822,0.00017,0.00571,0,0,3.36399,1097.03,3.72491,0.00196227,0.00196227,0.00196227
4,536.875,2.92508,26.2159,1.91604,0.00037,0.01143,1e-05,0,3.58082,2974.78,5.12844,0.0019802,0.0019802,0.0019802
5,555.971,2.97775,27.2295,1.90027,0.00013,0.00571,0,0,3.27558,6.13889,2.71636,0.0019736,0.0019736,0.0019736
6,575.049,2.85601,6.16588,1.80005,0.0019,0.08,0.00048,0.00015,3.32616,4.98193,3.13249,0.001967,0.001967,0.001967
7,594.114,3.01065,6.20265,1.93982,0.00343,0.10857,0.00593,0.00235,3.33939,4.95621,4.673,0.0019604,0.0019604,0.0019604
8,613.394,2.84925,5.01717,1.84406,0.00438,0.10857,0.00078,0.00021,3.426,4.9221,3.20558,0.0019538,0.0019538,0.0019538
9,633.12,2.78033,4.53798,1.79138,0,0,0,0,3.75839,9213.99,6.20095,0.0019472,0.0019472,0.0019472
10,652.213,2.77834,3.99854,1.78422,0.12635,0.09714,0.03719,0.00993,3.39951,3.91143,3.07354,0.0019406,0.0019406,0.0019406
11,671.497,2.66611,4.37411,1.6987,0.07151,0.08,0.02483,0.00786,3.56524,4.34448,3.63224,0.001934,0.001934,0.001934
12,690.615,2.79345,4.31433,1.72226,0.0044,0.13714,0.00075,0.00026,3.35774,1301.47,14.2997,0.0019274,0.0019274,0.0019274
13,709.736,2.68114,4.00002,1.67727,0.00461,0.17714,0.00095,0.0003,3.19913,4656.6,20.6084,0.0019208,0.0019208,0.0019208
14,728.83,2.60232,3.64183,1.61932,0.00615,0.27429,0.00187,0.00059,3.21482,6907.17,46.2221,0.0019142,0.0019142,0.0019142
15,747.948,2.70179,3.62056,1.71925,0.03007,0.13714,0.00775,0.00235,3.19507,24.9328,11.6219,0.0019076,0.0019076,0.0019076
16,767.056,2.58726,3.68836,1.68943,0.02874,0.10857,0.00643,0.00202,3.25827,12.8083,14.4539,0.001901,0.001901,0.001901
17,786.174,2.65837,3.34932,1.63658,0.15689,0.12,0.04713,0.0144,3.15407,3.6868,2.23821,0.0018944,0.0018944,0.0018944
18,805.48,2.61539,3.29026,1.65111,0.16731,0.14857,0.05332,0.01613,2.97087,3.28751,2.04681,0.0018878,0.0018878,0.0018878
19,824.802,2.62526,3.29967,1.70376,0.15315,0.13714,0.04556,0.01322,3.0181,3.37119,2.08317,0.0018812,0.0018812,0.0018812
20,843.938,2.57018,3.24125,1.68828,0.11245,0.10857,0.03066,0.00985,3.0121,3.32169,2.00902,0.0018746,0.0018746,0.0018746
21,863.058,2.46975,3.21881,1.56952,0.10304,0.12998,0.03649,0.01318,2.90432,3.37104,1.96074,0.001868,0.001868,0.001868
22,882.162,2.47289,3.21132,1.62896,0.11932,0.12571,0.04483,0.0168,2.84743,3.21727,1.90835,0.0018614,0.0018614,0.0018614
23,901.49,2.53119,3.09293,1.63766,0.1422,0.13143,0.05274,0.01725,2.91529,3.16488,1.87145,0.0018548,0.0018548,0.0018548
24,920.819,2.54322,3.23365,1.56179,0.10832,0.12571,0.03504,0.01076,2.95566,3.21182,1.94171,0.0018482,0.0018482,0.0018482
25,939.961,2.33625,3.17551,1.47123,0.09802,0.10857,0.03304,0.01164,2.95617,3.32682,1.93294,0.0018416,0.0018416,0.0018416
26,959.049,2.46598,3.13605,1.54771,0.10203,0.12,0.02732,0.00962,2.93375,3.23896,1.92552,0.001835,0.001835,0.001835
